home,away,game_id,home_win,season_num,date,reg_season,winner,hpg,hpb,hcg,hcb,apg,apb,acg,acb
Charlotte Hornets,Minnesota Timberwolves,22100281,True,69,2021-11-26,True,Charlotte Hornets,0.8529,0.7863,0.0449078125,0.039828125,0.7887,0.7185,0.039115625,0.033853125
New York Knicks,Phoenix Suns,22100282,False,69,2021-11-26,True,Phoenix Suns,0.7791,0.7016,0.039159375,0.0336796875,0.9876,0.9822,0.0598984375,0.0586953125
Atlanta Hawks,New York Knicks,22100293,False,69,2021-11-27,True,New York Knicks,0.7838,0.6989,0.039496875,0.033425,0.7467,0.6594,0.0368453125,0.0308046875
Philadelphia 76ers,Minnesota Timberwolves,22100292,False,69,2021-11-27,True,Minnesota Timberwolves,0.7421,0.6563,0.036709375,0.030696875,0.7517,0.6742,0.03609375,0.030753125
Houston Rockets,Charlotte Hornets,22100297,True,69,2021-11-27,True,Houston Rockets,0.1773,0.1222,0.005946875,0.003871875,0.8803,0.8281,0.0477984375,0.04320625
Cleveland Cavaliers,Orlando Magic,22100295,True,69,2021-11-27,True,Cleveland Cavaliers,0.6708,0.5707,0.0313984375,0.0253265625,0.17,0.1114,0.00599375,0.0036140625
Utah Jazz,New Orleans Pelicans,22100299,True,69,2021-11-27,True,Utah Jazz,0.9207,0.8764,0.0512671875,0.046903125,0.272,0.1992,0.00989375,0.006709375
Brooklyn Nets,Phoenix Suns,22100294,False,69,2021-11-27,True,Phoenix Suns,0.9522,0.9249,0.055196875,0.052134375,0.9913,0.9848,0.06043125,0.05928125
Chicago Bulls,Miami Heat,22100296,False,69,2021-11-27,True,Miami Heat,0.9053,0.8534,0.05029375,0.0454796875,0.8799,0.8196,0.0479921875,0.04274375
Dallas Mavericks,Washington Wizards,22100298,False,69,2021-11-27,True,Washington Wizards,0.8749,0.8207,0.046353125,0.0416625,0.8752,0.8259,0.0477578125,0.043109375
Memphis Grizzlies,Sacramento Kings,22100303,True,69,2021-11-28,True,Memphis Grizzlies,0.7547,0.6695,0.0367046875,0.0300375,0.6331,0.5223,0.0278734375,0.0213921875
Indiana Pacers,Milwaukee Bucks,22100301,False,69,2021-11-28,True,Milwaukee Bucks,0.5683,0.4673,0.025171875,0.01954375,0.8558,0.7888,0.0453609375,0.040071875
Los Angeles Lakers,Detroit Pistons,22100304,True,69,2021-11-28,True,Los Angeles Lakers,0.7569,0.6759,0.0362,0.0305078125,0.1984,0.1396,0.0071203125,0.004671875
Toronto Raptors,Boston Celtics,22100302,False,69,2021-11-28,True,Boston Celtics,0.6202,0.5176,0.0280734375,0.0221828125,0.7107,0.6244,0.033775,0.0282015625
LA Clippers,Golden State Warriors,22100300,False,69,2021-11-28,True,Golden State Warriors,0.8773,0.834,0.0465484375,0.0423046875,0.9962,0.9913,0.0613078125,0.060415625
Miami Heat,Denver Nuggets,22100306,False,69,2021-11-29,True,Denver Nuggets,0.9048,0.8492,0.049853125,0.0451625,0.7444,0.6709,0.035484375,0.0303046875
LA Clippers,New Orleans Pelicans,22100313,False,69,2021-11-29,True,New Orleans Pelicans,0.8584,0.7931,0.044275,0.0390515625,0.2344,0.1639,0.0080375,0.005103125
San Antonio Spurs,Washington Wizards,22100311,True,69,2021-11-29,True,San Antonio Spurs,0.4159,0.3312,0.016290625,0.012340625,0.9075,0.8565,0.050534375,0.0457359375
Houston Rockets,Oklahoma City Thunder,22100308,True,69,2021-11-29,True,Houston Rockets,0.1953,0.1335,0.0066609375,0.0043375,0.4594,0.3654,0.0181609375,0.014025
Chicago Bulls,Charlotte Hornets,22100307,True,69,2021-11-29,True,Chicago Bulls,0.883,0.8306,0.0482171875,0.04275625,0.8653,0.8004,0.04598125,0.04066875
Philadelphia 76ers,Orlando Magic,22100305,True,69,2021-11-29,True,Philadelphia 76ers,0.7152,0.628,0.034446875,0.028615625,0.1393,0.0909,0.0047359375,0.0028765625
Minnesota Timberwolves,Indiana Pacers,22100309,True,69,2021-11-29,True,Minnesota Timberwolves,0.7831,0.7225,0.0386265625,0.0338421875,0.5057,0.4218,0.021671875,0.0170453125
Dallas Mavericks,Cleveland Cavaliers,22100310,False,69,2021-11-29,True,Cleveland Cavaliers,0.8493,0.7854,0.0437234375,0.0389890625,0.7149,0.6418,0.0344203125,0.029240625
Utah Jazz,Portland Trail Blazers,22100312,True,69,2021-11-29,True,Utah Jazz,0.9394,0.894,0.05299375,0.048671875,0.7926,0.7015,0.0391203125,0.0327796875
Sacramento Kings,Los Angeles Lakers,22100318,False,69,2021-11-30,True,Los Angeles Lakers,0.5618,0.4689,0.023796875,0.01863125,0.7991,0.7112,0.0391953125,0.0330578125
Phoenix Suns,Golden State Warriors,22100316,True,69,2021-11-30,True,Phoenix Suns,0.9942,0.9863,0.06085,0.0597765625,0.9964,0.993,0.0615375,0.060865625
Portland Trail Blazers,Detroit Pistons,22100317,True,69,2021-11-30,True,Portland Trail Blazers,0.751,0.6669,0.0358375,0.030009375,0.1711,0.1135,0.0060390625,0.0037828125
Toronto Raptors,Memphis Grizzlies,22100315,False,69,2021-11-30,True,Memphis Grizzlies,0.5791,0.4831,0.0254453125,0.0202484375,0.7894,0.716,0.03868125,0.0334546875
Brooklyn Nets,New York Knicks,22100314,True,69,2021-11-30,True,Brooklyn Nets,0.9417,0.91,0.0539234375,0.050153125,0.7994,0.7218,0.0405625,0.034475
New Orleans Pelicans,Dallas Mavericks,22100325,False,69,2021-12-01,True,Dallas Mavericks,0.2623,0.1845,0.0093,0.0061703125,0.8171,0.7486,0.0409125,0.0359125
Milwaukee Bucks,Charlotte Hornets,22100324,True,69,2021-12-01,True,Milwaukee Bucks,0.8848,0.8434,0.048028125,0.044028125,0.8439,0.7672,0.04424375,0.037421875
Boston Celtics,Philadelphia 76ers,22100322,True,69,2021-12-01,True,Boston Celtics,0.7696,0.6832,0.0378109375,0.0318671875,0.7702,0.6851,0.038103125,0.0320828125
Indiana Pacers,Atlanta Hawks,22100319,False,69,2021-12-01,True,Atlanta Hawks,0.4708,0.3759,0.0193453125,0.0143015625,0.7639,0.6901,0.0376171875,0.0319203125
Oklahoma City Thunder,Houston Rockets,22100326,False,69,2021-12-01,True,Houston Rockets,0.4062,0.3224,0.0153953125,0.0116421875,0.231,0.1665,0.0079359375,0.005503125
Washington Wizards,Minnesota Timberwolves,22100321,True,69,2021-12-01,True,Washington Wizards,0.8897,0.8395,0.0486125,0.0432921875,0.8203,0.7535,0.0411640625,0.0358640625
Orlando Magic,Denver Nuggets,22100320,True,69,2021-12-01,True,Orlando Magic,0.1137,0.0706,0.0036640625,0.0021875,0.781,0.7103,0.0381296875,0.03295625
Miami Heat,Cleveland Cavaliers,22100323,False,69,2021-12-01,True,Cleveland Cavaliers,0.8864,0.8373,0.047846875,0.043284375,0.7603,0.6773,0.0373125,0.0312890625
LA Clippers,Sacramento Kings,22100327,False,69,2021-12-01,True,Sacramento Kings,0.8316,0.7522,0.0419296875,0.0360046875,0.5219,0.428,0.021046875,0.016303125
Portland Trail Blazers,San Antonio Spurs,22100332,False,69,2021-12-02,True,San Antonio Spurs,0.8001,0.7186,0.0392953125,0.033290625,0.4547,0.3676,0.0183578125,0.0138015625
Memphis Grizzlies,Oklahoma City Thunder,22100330,True,69,2021-12-02,True,Memphis Grizzlies,0.8282,0.7479,0.0419078125,0.0361609375,0.367,0.2743,0.0142015625,0.009659375
Toronto Raptors,Milwaukee Bucks,22100329,True,69,2021-12-02,True,Toronto Raptors,0.5354,0.4267,0.0226078125,0.01701875,0.9194,0.8614,0.050725,0.045334375
New York Knicks,Chicago Bulls,22100328,False,69,2021-12-02,True,Chicago Bulls,0.7688,0.6793,0.0379109375,0.031478125,0.9099,0.8637,0.050565625,0.0458625
Phoenix Suns,Detroit Pistons,22100331,True,69,2021-12-02,True,Phoenix Suns,0.9959,0.9912,0.0613609375,0.0604046875,0.1363,0.0956,0.0046140625,0.0030390625
Utah Jazz,Boston Celtics,22100339,True,69,2021-12-03,True,Utah Jazz,0.9517,0.9267,0.0547375,0.0513609375,0.7997,0.732,0.040321875,0.0348015625
Los Angeles Lakers,LA Clippers,22100341,False,69,2021-12-03,True,LA Clippers,0.8247,0.7594,0.0414625,0.035959375,0.7951,0.7134,0.038765625,0.032890625
Golden State Warriors,Phoenix Suns,22100340,True,69,2021-12-03,True,Golden State Warriors,0.9956,0.9924,0.061315625,0.0604515625,0.9966,0.9931,0.0616140625,0.0609921875
Houston Rockets,Orlando Magic,22100337,True,69,2021-12-03,True,Houston Rockets,0.2663,0.1953,0.0094234375,0.006525,0.136,0.0916,0.004378125,0.00289375
Indiana Pacers,Miami Heat,22100333,False,69,2021-12-03,True,Miami Heat,0.4305,0.3363,0.0172046875,0.01251875,0.87,0.8126,0.046275,0.0407890625
Washington Wizards,Cleveland Cavaliers,22100334,False,69,2021-12-03,True,Cleveland Cavaliers,0.9169,0.8691,0.0507015625,0.046190625,0.8104,0.7445,0.0407734375,0.0355765625
Dallas Mavericks,New Orleans Pelicans,22100338,False,69,2021-12-03,True,New Orleans Pelicans,0.8536,0.7885,0.04399375,0.038875,0.2241,0.1581,0.0076296875,0.0050171875
Brooklyn Nets,Minnesota Timberwolves,22100336,True,69,2021-12-03,True,Brooklyn Nets,0.9609,0.933,0.05579375,0.0527453125,0.7913,0.7078,0.038821875,0.032878125
Atlanta Hawks,Philadelphia 76ers,22100335,False,69,2021-12-03,True,Philadelphia 76ers,0.81,0.7276,0.0404953125,0.0348015625,0.7264,0.6399,0.0345125,0.0288296875
Dallas Mavericks,Memphis Grizzlies,22100345,False,69,2021-12-04,True,Memphis Grizzlies,0.8312,0.7527,0.0422859375,0.0364953125,0.8617,0.7986,0.04475,0.0394765625
Sacramento Kings,LA Clippers,22100348,True,69,2021-12-04,True,Sacramento Kings,0.5614,0.471,0.023534375,0.018709375,0.832,0.762,0.0421546875,0.036584375
Golden State Warriors,San Antonio Spurs,22100346,False,69,2021-12-04,True,San Antonio Spurs,0.9972,0.9945,0.061640625,0.0609203125,0.5001,0.4209,0.020734375,0.0164734375
Brooklyn Nets,Chicago Bulls,22100343,False,69,2021-12-04,True,Chicago Bulls,0.9687,0.946,0.057009375,0.05409375,0.9324,0.8954,0.052459375,0.048459375
Milwaukee Bucks,Miami Heat,22100344,True,69,2021-12-04,True,Milwaukee Bucks,0.8986,0.8427,0.0485375,0.04359375,0.8903,0.8416,0.0481078125,0.0434140625
New York Knicks,Denver Nuggets,22100342,False,69,2021-12-04,True,Denver Nuggets,0.73,0.6402,0.0346609375,0.028675,0.7379,0.67,0.0353046875,0.0305890625
Portland Trail Blazers,Boston Celtics,22100347,False,69,2021-12-04,True,Boston Celtics,0.7485,0.6677,0.03579375,0.03003125,0.7758,0.6997,0.0379359375,0.0323921875
Atlanta Hawks,Charlotte Hornets,22100350,False,69,2021-12-05,True,Charlotte Hornets,0.7654,0.6902,0.037240625,0.031828125,0.8028,0.7387,0.040253125,0.0350765625
Houston Rockets,New Orleans Pelicans,22100352,True,69,2021-12-05,True,Houston Rockets,0.3021,0.2266,0.01115625,0.0077640625,0.2626,0.1812,0.009221875,0.0059765625
Cleveland Cavaliers,Utah Jazz,22100349,False,69,2021-12-05,True,Utah Jazz,0.8448,0.7801,0.04371875,0.038125,0.9643,0.9376,0.056178125,0.053234375
Toronto Raptors,Washington Wizards,22100351,True,69,2021-12-05,True,Toronto Raptors,0.6034,0.4916,0.026303125,0.019865625,0.9003,0.8478,0.04886875,0.043825
Charlotte Hornets,Philadelphia 76ers,22100353,False,69,2021-12-06,True,Philadelphia 76ers,0.8425,0.7767,0.0436671875,0.0379953125,0.7675,0.6878,0.03759375,0.0317015625
Portland Trail Blazers,LA Clippers,22100362,False,69,2021-12-06,True,LA Clippers,0.7188,0.6178,0.0332015625,0.0268375,0.7941,0.7099,0.03909375,0.033196875
Minnesota Timberwolves,Atlanta Hawks,22100359,False,69,2021-12-06,True,Atlanta Hawks,0.7486,0.6643,0.035471875,0.030134375,0.7331,0.6436,0.0347984375,0.0289296875
Milwaukee Bucks,Cleveland Cavaliers,22100358,True,69,2021-12-06,True,Milwaukee Bucks,0.9173,0.8727,0.0506125,0.046109375,0.8135,0.7341,0.04076875,0.0346375
Miami Heat,Memphis Grizzlies,22100356,False,69,2021-12-06,True,Memphis Grizzlies,0.8679,0.8173,0.04596875,0.041146875,0.883,0.83,0.047240625,0.0422421875
Detroit Pistons,Oklahoma City Thunder,22100354,False,69,2021-12-06,True,Oklahoma City Thunder,0.1167,0.0733,0.0038046875,0.00216875,0.3058,0.2292,0.01125,0.0079171875
Indiana Pacers,Washington Wizards,22100355,True,69,2021-12-06,True,Indiana Pacers,0.3762,0.2919,0.0146046875,0.0104765625,0.8793,0.8099,0.0465171875,0.0411078125
Phoenix Suns,San Antonio Spurs,22100360,True,69,2021-12-06,True,Phoenix Suns,0.9965,0.9912,0.0614984375,0.060534375,0.5449,0.4607,0.0228484375,0.0182859375
Chicago Bulls,Denver Nuggets,22100357,True,69,2021-12-06,True,Chicago Bulls,0.9518,0.916,0.0546703125,0.0510046875,0.7852,0.7154,0.038334375,0.033353125
Golden State Warriors,Orlando Magic,22100361,True,69,2021-12-06,True,Golden State Warriors,0.9947,0.9913,0.0613484375,0.0605703125,0.1125,0.0745,0.0035625,0.0022
Dallas Mavericks,Brooklyn Nets,22100363,False,69,2021-12-07,True,Brooklyn Nets,0.7922,0.7181,0.039290625,0.0336578125,0.9586,0.937,0.055921875,0.0528484375
San Antonio Spurs,New York Knicks,22100364,False,69,2021-12-07,True,New York Knicks,0.5285,0.4251,0.0218796875,0.0164375,0.6805,0.5895,0.0313875,0.0257328125
Los Angeles Lakers,Boston Celtics,22100365,True,69,2021-12-07,True,Los Angeles Lakers,0.8008,0.7311,0.0396828125,0.03415,0.805,0.7355,0.040415625,0.0349390625
Sacramento Kings,Orlando Magic,22100377,True,69,2021-12-08,True,Sacramento Kings,0.6228,0.521,0.026884375,0.02118125,0.0862,0.0555,0.0027296875,0.0016390625
Minnesota Timberwolves,Utah Jazz,22100374,False,69,2021-12-08,True,Utah Jazz,0.7086,0.6287,0.032959375,0.027415625,0.9747,0.9531,0.057603125,0.0546734375
Houston Rockets,Brooklyn Nets,22100372,True,69,2021-12-08,True,Houston Rockets,0.3684,0.2732,0.0138578125,0.0094375,0.9671,0.9503,0.0571625,0.0547078125
Memphis Grizzlies,Dallas Mavericks,22100373,False,69,2021-12-08,True,Dallas Mavericks,0.9091,0.8602,0.0496140625,0.044509375,0.7435,0.6714,0.0353984375,0.0298875
New Orleans Pelicans,Denver Nuggets,22100375,False,69,2021-12-08,True,Denver Nuggets,0.2219,0.1529,0.00764375,0.0048671875,0.7516,0.675,0.03599375,0.0307515625
Indiana Pacers,New York Knicks,22100369,True,69,2021-12-08,True,Indiana Pacers,0.4407,0.3337,0.01774375,0.012034375,0.7357,0.6343,0.034846875,0.0284484375
LA Clippers,Boston Celtics,22100378,True,69,2021-12-08,True,LA Clippers,0.8299,0.7644,0.0417515625,0.0364703125,0.7735,0.699,0.037909375,0.0326421875
Charlotte Hornets,Philadelphia 76ers,22100366,False,69,2021-12-08,True,Philadelphia 76ers,0.8147,0.7516,0.0411765625,0.0359421875,0.8148,0.7322,0.041184375,0.0347171875
Cleveland Cavaliers,Chicago Bulls,22100367,True,69,2021-12-08,True,Cleveland Cavaliers,0.7836,0.7047,0.038696875,0.032859375,0.964,0.9412,0.056375,0.0532390625
Miami Heat,Milwaukee Bucks,22100370,True,69,2021-12-08,True,Miami Heat,0.8502,0.7824,0.0443109375,0.0386578125,0.9396,0.9033,0.053071875,0.0490546875
Toronto Raptors,Oklahoma City Thunder,22100371,False,69,2021-12-08,True,Oklahoma City Thunder,0.6365,0.5453,0.0288984375,0.023109375,0.3551,0.265,0.01324375,0.0092671875
Detroit Pistons,Washington Wizards,22100368,False,69,2021-12-08,True,Washington Wizards,0.0927,0.0587,0.0028921875,0.001778125,0.8541,0.7736,0.0440875,0.0383328125
Golden State Warriors,Portland Trail Blazers,22100376,True,69,2021-12-08,True,Golden State Warriors,0.9981,0.994,0.0618171875,0.0608890625,0.6511,0.5665,0.0288203125,0.0235140625
Philadelphia 76ers,Utah Jazz,22100379,False,69,2021-12-09,True,Utah Jazz,0.8497,0.779,0.0438421875,0.0383828125,0.9798,0.9646,0.0585046875,0.056128125
Memphis Grizzlies,Los Angeles Lakers,22100380,True,69,2021-12-09,True,Memphis Grizzlies,0.8826,0.8254,0.0470015625,0.0413625,0.825,0.7545,0.041590625,0.0358828125
San Antonio Spurs,Denver Nuggets,22100381,True,69,2021-12-09,True,San Antonio Spurs,0.4572,0.3569,0.018003125,0.0130125,0.7978,0.708,0.038840625,0.0325875
New Orleans Pelicans,Detroit Pistons,22100388,True,69,2021-12-10,True,New Orleans Pelicans,0.1733,0.126,0.005596875,0.0037609375,0.0758,0.0469,0.00224375,0.001359375
Phoenix Suns,Boston Celtics,22100390,True,69,2021-12-10,True,Phoenix Suns,0.9979,0.9929,0.0617640625,0.0609515625,0.7439,0.6573,0.0357234375,0.0294578125
Minnesota Timberwolves,Cleveland Cavaliers,22100387,False,69,2021-12-10,True,Cleveland Cavaliers,0.6586,0.5665,0.0290625,0.023665625,0.8261,0.7521,0.041859375,0.0362734375
Oklahoma City Thunder,Los Angeles Lakers,22100389,False,69,2021-12-10,True,Los Angeles Lakers,0.4113,0.3152,0.01574375,0.0112625,0.8003,0.7196,0.03899375,0.0333890625
Toronto Raptors,New York Knicks,22100385,True,69,2021-12-10,True,Toronto Raptors,0.6052,0.5055,0.0261453125,0.0207078125,0.7069,0.6095,0.0325890625,0.0266140625
Charlotte Hornets,Sacramento Kings,22100382,True,69,2021-12-10,True,Charlotte Hornets,0.7775,0.711,0.0379890625,0.0327109375,0.6645,0.5697,0.0294484375,0.02378125
Houston Rockets,Milwaukee Bucks,22100386,False,69,2021-12-10,True,Milwaukee Bucks,0.4022,0.3155,0.0152625,0.0114296875,0.9269,0.8782,0.05154375,0.046584375
Atlanta Hawks,Brooklyn Nets,22100384,False,69,2021-12-10,True,Brooklyn Nets,0.7782,0.6962,0.0381765625,0.032025,0.9634,0.936,0.0565,0.05289375
Indiana Pacers,Dallas Mavericks,22100383,True,69,2021-12-10,True,Indiana Pacers,0.4815,0.3912,0.019434375,0.01484375,0.8046,0.7215,0.0394671875,0.03351875
Cleveland Cavaliers,Sacramento Kings,22100393,True,69,2021-12-11,True,Cleveland Cavaliers,0.8525,0.7757,0.0437375,0.0384296875,0.6163,0.5256,0.02666875,0.02148125
Miami Heat,Chicago Bulls,22100394,True,69,2021-12-11,True,Miami Heat,0.8713,0.8156,0.0460890625,0.0409734375,0.953,0.9235,0.0550109375,0.0510359375
Memphis Grizzlies,Houston Rockets,22100395,True,69,2021-12-11,True,Memphis Grizzlies,0.9248,0.8771,0.0504296875,0.0460125,0.3704,0.2756,0.0138234375,0.0094984375
San Antonio Spurs,Denver Nuggets,22100397,False,69,2021-12-11,True,Denver Nuggets,0.5392,0.4218,0.02179375,0.0162859375,0.7729,0.6794,0.037025,0.0305671875
Philadelphia 76ers,Golden State Warriors,22100396,True,69,2021-12-11,True,Philadelphia 76ers,0.8197,0.7418,0.0410890625,0.0351390625,0.9989,0.9964,0.06195,0.0615578125
Washington Wizards,Utah Jazz,22100392,False,69,2021-12-11,True,Utah Jazz,0.8786,0.8127,0.0463609375,0.0407671875,0.9877,0.9766,0.0596890625,0.0578375
LA Clippers,Orlando Magic,22100391,True,69,2021-12-11,True,LA Clippers,0.8717,0.8119,0.0452953125,0.0399265625,0.0665,0.0408,0.0019921875,0.0011671875
Oklahoma City Thunder,Dallas Mavericks,22100400,False,69,2021-12-12,True,Dallas Mavericks,0.3703,0.2771,0.0137171875,0.009390625,0.7772,0.6761,0.0365734375,0.0299015625
Detroit Pistons,Brooklyn Nets,22100399,False,69,2021-12-12,True,Brooklyn Nets,0.0571,0.0275,0.0017609375,0.000803125,0.9729,0.9506,0.0572296875,0.054659375
San Antonio Spurs,New Orleans Pelicans,22100401,True,69,2021-12-12,True,San Antonio Spurs,0.4741,0.3708,0.0181671875,0.0135578125,0.2395,0.1487,0.00783125,0.00454375
Los Angeles Lakers,Orlando Magic,22100403,True,69,2021-12-12,True,Los Angeles Lakers,0.8447,0.7728,0.0420984375,0.0362859375,0.0521,0.0311,0.0015078125,0.00084375
New York Knicks,Milwaukee Bucks,22100398,False,69,2021-12-12,True,Milwaukee Bucks,0.6444,0.5392,0.0286140625,0.022253125,0.9425,0.9002,0.053328125,0.048596875
Portland Trail Blazers,Minnesota Timberwolves,22100402,False,69,2021-12-12,True,Minnesota Timberwolves,0.6297,0.5285,0.0265390625,0.020853125,0.6257,0.5217,0.0266078125,0.0207625
Indiana Pacers,Golden State Warriors,22100405,False,69,2021-12-13,True,Golden State Warriors,0.5326,0.4322,0.022175,0.0165890625,0.9975,0.996,0.061725,0.0612515625
Atlanta Hawks,Houston Rockets,22100407,False,69,2021-12-13,True,Houston Rockets,0.7362,0.6537,0.0347703125,0.028990625,0.3206,0.2328,0.0110171875,0.0075453125
Denver Nuggets,Washington Wizards,22100411,True,69,2021-12-13,True,Denver Nuggets,0.7989,0.7183,0.0382140625,0.03231875,0.8622,0.797,0.04389375,0.03910625
Cleveland Cavaliers,Miami Heat,22100404,True,69,2021-12-13,True,Cleveland Cavaliers,0.8915,0.8367,0.04710625,0.0421765625,0.9116,0.8615,0.049709375,0.0446515625
Memphis Grizzlies,Philadelphia 76ers,22100409,True,69,2021-12-13,True,Memphis Grizzlies,0.9272,0.8972,0.0510546875,0.047296875,0.8558,0.8048,0.044303125,0.0395484375
LA Clippers,Phoenix Suns,22100412,True,69,2021-12-13,True,LA Clippers,0.8939,0.8437,0.0463765625,0.041728125,0.999,0.997,0.06194375,0.0613703125
Toronto Raptors,Sacramento Kings,22100406,True,69,2021-12-13,True,Toronto Raptors,0.6609,0.5606,0.0295734375,0.023509375,0.5578,0.46,0.022278125,0.017103125
Dallas Mavericks,Charlotte Hornets,22100410,True,69,2021-12-13,True,Dallas Mavericks,0.7992,0.7225,0.0380921875,0.0320140625,0.8335,0.7603,0.0417234375,0.0360234375
Boston Celtics,Milwaukee Bucks,22100408,True,69,2021-12-13,True,Boston Celtics,0.7088,0.6128,0.0329234375,0.0261890625,0.9579,0.9336,0.0552,0.051865625
Portland Trail Blazers,Phoenix Suns,22100416,False,69,2021-12-14,True,Phoenix Suns,0.5567,0.4491,0.0221796875,0.016834375,0.9979,0.9953,0.061696875,0.061025
New York Knicks,Golden State Warriors,22100414,False,69,2021-12-14,True,Golden State Warriors,0.6116,0.5073,0.0262859375,0.020621875,0.9988,0.9964,0.0619046875,0.0613375
Brooklyn Nets,Toronto Raptors,22100413,True,69,2021-12-14,True,Brooklyn Nets,0.984,0.9694,0.0590328125,0.056678125,0.7042,0.6159,0.0327265625,0.0265296875
Portland Trail Blazers,Memphis Grizzlies,22100426,False,69,2021-12-15,True,Memphis Grizzlies,0.5132,0.4082,0.019934375,0.014575,0.9491,0.9196,0.05306875,0.0493125
Utah Jazz,LA Clippers,22100425,True,69,2021-12-15,True,Utah Jazz,0.9929,0.9842,0.0601375,0.0584953125,0.9217,0.8793,0.0490328125,0.044771875
Cleveland Cavaliers,Houston Rockets,22100417,True,69,2021-12-15,True,Cleveland Cavaliers,0.9188,0.8699,0.050075,0.0453046875,0.3628,0.2693,0.012646875,0.0088375
San Antonio Spurs,Charlotte Hornets,22100423,False,69,2021-12-15,True,Charlotte Hornets,0.5216,0.4306,0.020084375,0.0153921875,0.7989,0.726,0.0388609375,0.033496875
Orlando Magic,Atlanta Hawks,22100418,False,69,2021-12-15,True,Atlanta Hawks,0.0425,0.0222,0.0011125,0.0005625,0.7101,0.6216,0.0327203125,0.0267125
Denver Nuggets,Minnesota Timberwolves,22100424,False,69,2021-12-15,True,Minnesota Timberwolves,0.8508,0.775,0.0418765625,0.0358125,0.6951,0.5993,0.030140625,0.0236578125
Dallas Mavericks,Los Angeles Lakers,22100420,False,69,2021-12-15,True,Los Angeles Lakers,0.8416,0.7753,0.041484375,0.0358546875,0.8857,0.819,0.0452390625,0.03884375
Philadelphia 76ers,Miami Heat,22100419,False,69,2021-12-15,True,Miami Heat,0.8288,0.7541,0.0415421875,0.0352171875,0.889,0.8323,0.0471078125,0.0418015625
Oklahoma City Thunder,New Orleans Pelicans,22100422,False,69,2021-12-15,True,New Orleans Pelicans,0.3211,0.2389,0.0110734375,0.0076984375,0.1846,0.1301,0.005640625,0.0036546875
Milwaukee Bucks,Indiana Pacers,22100421,True,69,2021-12-15,True,Milwaukee Bucks,0.9505,0.9166,0.0539484375,0.0497828125,0.4818,0.3962,0.0190046875,0.014609375
Sacramento Kings,Washington Wizards,22100427,True,69,2021-12-15,True,Sacramento Kings,0.5236,0.4319,0.0199328125,0.015625,0.8338,0.7603,0.041671875,0.0357859375
Phoenix Suns,Washington Wizards,22100432,True,69,2021-12-16,True,Phoenix Suns,0.9986,0.9973,0.0620265625,0.061478125,0.7996,0.7154,0.038690625,0.032628125
Indiana Pacers,Detroit Pistons,22100428,True,69,2021-12-16,True,Indiana Pacers,0.4564,0.3421,0.0176390625,0.0122328125,0.0493,0.0252,0.0013140625,0.0006375
Brooklyn Nets,Philadelphia 76ers,22100429,True,69,2021-12-16,True,Brooklyn Nets,0.9901,0.9781,0.0599234375,0.05765625,0.7934,0.723,0.0386640625,0.0332921875
Houston Rockets,New York Knicks,22100431,False,69,2021-12-16,True,New York Knicks,0.3145,0.2311,0.01068125,0.0072375,0.5653,0.4609,0.0232484375,0.0176734375
Atlanta Hawks,Denver Nuggets,22100434,False,69,2021-12-17,True,Denver Nuggets,0.7537,0.6729,0.0357859375,0.02999375,0.8145,0.7434,0.0385375,0.0328796875
Utah Jazz,San Antonio Spurs,22100437,False,69,2021-12-17,True,San Antonio Spurs,0.9963,0.9883,0.0607859375,0.0594265625,0.4682,0.3678,0.0172546875,0.0127296875
Portland Trail Blazers,Charlotte Hornets,22100439,True,69,2021-12-17,True,Portland Trail Blazers,0.4624,0.3657,0.0170125,0.0125328125,0.8399,0.7708,0.0421234375,0.0365984375
Minnesota Timberwolves,Los Angeles Lakers,22100436,True,69,2021-12-17,True,Minnesota Timberwolves,0.7213,0.6376,0.0321640625,0.0258265625,0.9053,0.8384,0.047090625,0.0409375
New Orleans Pelicans,Milwaukee Bucks,22100438,True,69,2021-12-17,True,New Orleans Pelicans,0.2148,0.1469,0.006578125,0.0043171875,0.9639,0.9384,0.055821875,0.0524515625
Boston Celtics,Golden State Warriors,22100435,False,69,2021-12-17,True,Golden State Warriors,0.7593,0.6817,0.0361125,0.030453125,0.9993,0.9983,0.06209375,0.061696875
Sacramento Kings,Memphis Grizzlies,22100440,False,69,2021-12-17,True,Memphis Grizzlies,0.5564,0.4702,0.02241875,0.0172,0.9616,0.9377,0.0550234375,0.0516859375
Orlando Magic,Miami Heat,22100433,False,69,2021-12-17,True,Miami Heat,0.0331,0.019,0.00086875,0.0004421875,0.9207,0.8701,0.0503140625,0.045746875
Utah Jazz,Washington Wizards,22100447,False,69,2021-12-18,True,Washington Wizards,0.9926,0.984,0.0600203125,0.0585234375,0.7696,0.6908,0.036490625,0.03075
Boston Celtics,New York Knicks,22100445,True,69,2021-12-18,True,Boston Celtics,0.7226,0.619,0.033153125,0.026453125,0.6227,0.5119,0.0266609375,0.0202203125
Brooklyn Nets,Orlando Magic,22100442,False,69,2021-12-18,True,Orlando Magic,0.9931,0.9853,0.0606203125,0.0591328125,0.0233,0.0139,0.000578125,0.0003484375
Detroit Pistons,Houston Rockets,22100441,False,69,2021-12-18,True,Houston Rockets,0.0375,0.0219,0.001021875,0.0005421875,0.2546,0.1833,0.008046875,0.005459375
