home,away,game_id,home_win,season_num,date,reg_season,winner,hpg,hpb,hcg,hcb,apg,apb,acg,acb
Golden State Warriors,Phoenix Suns,22300062,False,71,2023-10-24,True,Phoenix Suns,0.7097,0.6325,0.036340625,0.03070625,0.7069,0.6253,0.0362609375,0.0305796875
Denver Nuggets,Los Angeles Lakers,22300061,True,71,2023-10-24,True,Denver Nuggets,0.6946,0.6298,0.0354796875,0.0305375,0.7078,0.6224,0.036190625,0.030465625
Miami Heat,Detroit Pistons,22300068,True,71,2023-10-25,True,Miami Heat,0.7125,0.6192,0.0363,0.030696875,0.7028,0.6276,0.035878125,0.0307296875
Indiana Pacers,Washington Wizards,22300064,True,71,2023-10-25,True,Indiana Pacers,0.7077,0.6236,0.0360578125,0.03073125,0.7095,0.6246,0.0360484375,0.0304796875
LA Clippers,Portland Trail Blazers,22300074,True,71,2023-10-25,True,LA Clippers,0.7013,0.6283,0.0356375,0.0309375,0.6964,0.635,0.0357359375,0.0307625
San Antonio Spurs,Dallas Mavericks,22300073,False,71,2023-10-25,True,Dallas Mavericks,0.7153,0.6325,0.0364921875,0.0308984375,0.71,0.626,0.0360734375,0.0305859375
Toronto Raptors,Minnesota Timberwolves,22300069,True,71,2023-10-25,True,Toronto Raptors,0.7055,0.6313,0.03589375,0.0309640625,0.7045,0.6257,0.03595,0.03065625
Utah Jazz,Sacramento Kings,22300072,False,71,2023-10-25,True,Sacramento Kings,0.7149,0.6289,0.0361203125,0.031059375,0.7173,0.6273,0.0367359375,0.0307390625
Charlotte Hornets,Atlanta Hawks,22300063,True,71,2023-10-25,True,Charlotte Hornets,0.7012,0.6241,0.0357234375,0.030528125,0.7045,0.6265,0.035928125,0.0304578125
New York Knicks,Boston Celtics,22300065,False,71,2023-10-25,True,Boston Celtics,0.7061,0.6233,0.0359015625,0.0307234375,0.7048,0.6337,0.0358375,0.0308953125
Orlando Magic,Houston Rockets,22300066,True,71,2023-10-25,True,Orlando Magic,0.7005,0.6345,0.0355515625,0.031065625,0.7046,0.6364,0.0361109375,0.0313296875
Chicago Bulls,Oklahoma City Thunder,22300070,False,71,2023-10-25,True,Oklahoma City Thunder,0.7007,0.6286,0.035603125,0.0305640625,0.7058,0.6409,0.03585625,0.0316671875
Brooklyn Nets,Cleveland Cavaliers,22300067,False,71,2023-10-25,True,Cleveland Cavaliers,0.702,0.6273,0.03561875,0.0308,0.698,0.6212,0.03589375,0.030146875
Memphis Grizzlies,New Orleans Pelicans,22300071,False,71,2023-10-25,True,New Orleans Pelicans,0.7075,0.6352,0.0363578125,0.0312859375,0.7162,0.6329,0.0365,0.031084375
Los Angeles Lakers,Phoenix Suns,22300076,True,71,2023-10-26,True,Los Angeles Lakers,0.6753,0.5878,0.0340078125,0.0281734375,0.7424,0.6633,0.038484375,0.033075
Milwaukee Bucks,Philadelphia 76ers,22300075,True,71,2023-10-26,True,Milwaukee Bucks,0.7003,0.6179,0.035675,0.030096875,0.7051,0.6277,0.0357484375,0.030975
Charlotte Hornets,Detroit Pistons,22300077,False,71,2023-10-27,True,Detroit Pistons,0.7455,0.6724,0.0384703125,0.03348125,0.6652,0.582,0.033003125,0.028025
Atlanta Hawks,New York Knicks,22300079,False,71,2023-10-27,True,New York Knicks,0.6695,0.5824,0.0329984375,0.027921875,0.6707,0.5853,0.033809375,0.0280578125
Boston Celtics,Miami Heat,22300080,True,71,2023-10-27,True,Boston Celtics,0.7427,0.6628,0.0386265625,0.032928125,0.738,0.6636,0.0382296875,0.0330609375
Utah Jazz,LA Clippers,22300085,True,71,2023-10-27,True,Utah Jazz,0.6658,0.5826,0.0333328125,0.0278796875,0.7444,0.6757,0.03873125,0.0337375
San Antonio Spurs,Houston Rockets,22300083,True,71,2023-10-27,True,San Antonio Spurs,0.6701,0.5871,0.0335046875,0.02815,0.6746,0.588,0.0335171875,0.0281421875
Memphis Grizzlies,Denver Nuggets,22300078,False,71,2023-10-27,True,Denver Nuggets,0.675,0.5841,0.033484375,0.02810625,0.7513,0.6688,0.039084375,0.033309375
Portland Trail Blazers,Orlando Magic,22300086,False,71,2023-10-27,True,Orlando Magic,0.6702,0.5877,0.0334171875,0.02821875,0.7406,0.672,0.038496875,0.0335953125
Chicago Bulls,Toronto Raptors,22300082,True,71,2023-10-27,True,Chicago Bulls,0.6594,0.5738,0.0330640625,0.027540625,0.7417,0.6643,0.0383765625,0.0328265625
Sacramento Kings,Golden State Warriors,22300087,False,71,2023-10-27,True,Golden State Warriors,0.7518,0.6779,0.0392296875,0.0339140625,0.6699,0.5989,0.033509375,0.0285765625
Dallas Mavericks,Brooklyn Nets,22300084,True,71,2023-10-27,True,Dallas Mavericks,0.7452,0.6732,0.0388546875,0.033365625,0.6561,0.5873,0.0327015625,0.0281546875
Cleveland Cavaliers,Oklahoma City Thunder,22300081,False,71,2023-10-27,True,Oklahoma City Thunder,0.7391,0.6665,0.0382546875,0.0331984375,0.7478,0.6806,0.03884375,0.033771875
Phoenix Suns,Utah Jazz,22300094,True,71,2023-10-28,True,Phoenix Suns,0.7082,0.6313,0.0359765625,0.0307046875,0.7145,0.6257,0.036165625,0.030559375
Cleveland Cavaliers,Indiana Pacers,22300091,False,71,2023-10-28,True,Indiana Pacers,0.7096,0.6303,0.0359046875,0.03081875,0.7385,0.6667,0.0382375,0.033265625
Washington Wizards,Memphis Grizzlies,22300089,True,71,2023-10-28,True,Washington Wizards,0.6599,0.5927,0.03280625,0.0283703125,0.6301,0.5394,0.0307375,0.0253046875
Detroit Pistons,Chicago Bulls,22300088,True,71,2023-10-28,True,Detroit Pistons,0.705,0.6337,0.03590625,0.0309328125,0.7011,0.626,0.035625,0.0306515625
Minnesota Timberwolves,Miami Heat,22300093,True,71,2023-10-28,True,Minnesota Timberwolves,0.6732,0.591,0.033503125,0.0284765625,0.7065,0.6318,0.0360390625,0.0307203125
Toronto Raptors,Philadelphia 76ers,22300092,False,71,2023-10-28,True,Philadelphia 76ers,0.6999,0.6205,0.03585,0.03041875,0.6658,0.586,0.033184375,0.0279734375
New Orleans Pelicans,New York Knicks,22300090,True,71,2023-10-28,True,New Orleans Pelicans,0.7377,0.6701,0.0378328125,0.0335515625,0.705,0.6294,0.035853125,0.030571875
Oklahoma City Thunder,Denver Nuggets,22300095,False,71,2023-10-29,True,Denver Nuggets,0.7816,0.7007,0.0409453125,0.0355171875,0.7789,0.6998,0.0408546875,0.0356875
Sacramento Kings,Los Angeles Lakers,22300100,True,71,2023-10-29,True,Sacramento Kings,0.7045,0.6179,0.0356125,0.0301203125,0.7109,0.6253,0.0362515625,0.0305640625
Philadelphia 76ers,Portland Trail Blazers,22300098,True,71,2023-10-29,True,Philadelphia 76ers,0.7072,0.63,0.035753125,0.0310875,0.6224,0.544,0.0303359375,0.025171875
Houston Rockets,Golden State Warriors,22300096,False,71,2023-10-29,True,Golden State Warriors,0.6319,0.538,0.0308296875,0.0251609375,0.7129,0.6196,0.03635625,0.0302625
Milwaukee Bucks,Atlanta Hawks,22300097,False,71,2023-10-29,True,Atlanta Hawks,0.745,0.6519,0.0384390625,0.03266875,0.6182,0.5388,0.0302921875,0.0254359375
LA Clippers,San Antonio Spurs,22300099,True,71,2023-10-29,True,LA Clippers,0.7104,0.6318,0.0356359375,0.03071875,0.7116,0.6242,0.0359546875,0.0305578125
Milwaukee Bucks,Miami Heat,22300107,True,71,2023-10-30,True,Milwaukee Bucks,0.6983,0.6275,0.0355484375,0.0308296875,0.6671,0.5853,0.0333859375,0.0281546875
Toronto Raptors,Portland Trail Blazers,22300105,False,71,2023-10-30,True,Portland Trail Blazers,0.662,0.5837,0.0328203125,0.027909375,0.5711,0.4995,0.0272640625,0.0230953125
Oklahoma City Thunder,Detroit Pistons,22300109,True,71,2023-10-30,True,Oklahoma City Thunder,0.7403,0.6707,0.0381859375,0.0334953125,0.7479,0.6731,0.038671875,0.033596875
Charlotte Hornets,Brooklyn Nets,22300101,False,71,2023-10-30,True,Brooklyn Nets,0.7161,0.6333,0.0366375,0.0305984375,0.6285,0.5421,0.0307765625,0.02556875
Indiana Pacers,Chicago Bulls,22300102,False,71,2023-10-30,True,Chicago Bulls,0.7776,0.7158,0.0412921875,0.0363609375,0.6714,0.5937,0.033778125,0.0283203125
Los Angeles Lakers,Orlando Magic,22300111,True,71,2023-10-30,True,Los Angeles Lakers,0.6621,0.5802,0.0328,0.0277515625,0.7858,0.721,0.0415796875,0.0366109375
Atlanta Hawks,Minnesota Timberwolves,22300104,True,71,2023-10-30,True,Atlanta Hawks,0.6772,0.6024,0.03405,0.0291046875,0.7011,0.6176,0.03550625,0.0302078125
Washington Wizards,Boston Celtics,22300103,False,71,2023-10-30,True,Boston Celtics,0.7062,0.6347,0.0360421875,0.031121875,0.7914,0.7001,0.0419296875,0.0359609375
New Orleans Pelicans,Golden State Warriors,22300108,False,71,2023-10-30,True,Golden State Warriors,0.7822,0.7095,0.0412375,0.0360765625,0.7441,0.6591,0.0383703125,0.03245625
Denver Nuggets,Utah Jazz,22300110,True,71,2023-10-30,True,Denver Nuggets,0.8111,0.7378,0.043534375,0.0378796875,0.664,0.5804,0.03284375,0.02756875
Memphis Grizzlies,Dallas Mavericks,22300106,False,71,2023-10-30,True,Dallas Mavericks,0.5729,0.4899,0.0272625,0.0222625,0.7744,0.6961,0.0410703125,0.0351171875
LA Clippers,Orlando Magic,22300114,True,71,2023-10-31,True,LA Clippers,0.7459,0.6645,0.0383484375,0.03305,0.739,0.6753,0.0387125,0.0339234375
Cleveland Cavaliers,New York Knicks,22300112,False,71,2023-10-31,True,New York Knicks,0.6815,0.5857,0.0340890625,0.0282859375,0.6673,0.5837,0.03331875,0.02798125
Phoenix Suns,San Antonio Spurs,22300113,False,71,2023-10-31,True,San Antonio Spurs,0.7388,0.6555,0.03805,0.0326015625,0.6647,0.5822,0.0329671875,0.02743125
Dallas Mavericks,Chicago Bulls,22300124,True,71,2023-11-01,True,Dallas Mavericks,0.8108,0.7388,0.0432625,0.0380859375,0.7157,0.6393,0.036465625,0.03125
Miami Heat,Brooklyn Nets,22300119,False,71,2023-11-01,True,Brooklyn Nets,0.6381,0.5513,0.03129375,0.025921875,0.678,0.5939,0.034034375,0.0285109375
Toronto Raptors,Milwaukee Bucks,22300116,True,71,2023-11-01,True,Toronto Raptors,0.6467,0.5597,0.0320578125,0.0263171875,0.7554,0.6696,0.03945,0.0335921875
Minnesota Timberwolves,Denver Nuggets,22300123,True,71,2023-11-01,True,Minnesota Timberwolves,0.663,0.5784,0.033096875,0.0274078125,0.8355,0.7672,0.045384375,0.0400859375
Detroit Pistons,Portland Trail Blazers,22300115,False,71,2023-11-01,True,Portland Trail Blazers,0.7198,0.6412,0.036478125,0.03131875,0.6211,0.5336,0.0298328125,0.024846875
Golden State Warriors,Sacramento Kings,22300126,True,71,2023-11-01,True,Golden State Warriors,0.7688,0.6932,0.04026875,0.035046875,0.7294,0.6607,0.0374328125,0.0327359375
Atlanta Hawks,Washington Wizards,22300117,True,71,2023-11-01,True,Atlanta Hawks,0.7208,0.6432,0.0369390625,0.031459375,0.6728,0.6025,0.0340125,0.0290984375
Boston Celtics,Indiana Pacers,22300118,True,71,2023-11-01,True,Boston Celtics,0.82,0.753,0.044309375,0.039025,0.7574,0.6713,0.0393890625,0.0337328125
Los Angeles Lakers,LA Clippers,22300127,True,71,2023-11-01,True,Los Angeles Lakers,0.6893,0.6089,0.0346015625,0.0294984375,0.7774,0.6949,0.0406046875,0.0347375
New York Knicks,Cleveland Cavaliers,22300120,False,71,2023-11-01,True,Cleveland Cavaliers,0.7263,0.6456,0.03709375,0.0319,0.6419,0.553,0.0314109375,0.025909375
Oklahoma City Thunder,New Orleans Pelicans,22300121,False,71,2023-11-01,True,New Orleans Pelicans,0.7723,0.6961,0.040540625,0.035,0.7389,0.6581,0.03809375,0.0322625
Houston Rockets,Charlotte Hornets,22300122,True,71,2023-11-01,True,Houston Rockets,0.5709,0.4936,0.0269734375,0.02234375,0.674,0.6047,0.0339421875,0.0294875
Utah Jazz,Memphis Grizzlies,22300125,True,71,2023-11-01,True,Utah Jazz,0.615,0.5275,0.0297109375,0.02445,0.5235,0.4344,0.023928125,0.01939375
Utah Jazz,Orlando Magic,22300130,False,71,2023-11-02,True,Orlando Magic,0.6609,0.5643,0.03245625,0.0267609375,0.7187,0.6456,0.0368859375,0.031803125
Philadelphia 76ers,Toronto Raptors,22300128,True,71,2023-11-02,True,Philadelphia 76ers,0.7583,0.6793,0.0393640625,0.034225,0.6903,0.6032,0.03493125,0.028984375
New Orleans Pelicans,Detroit Pistons,22300129,True,71,2023-11-02,True,New Orleans Pelicans,0.7705,0.6966,0.040296875,0.035021875,0.6798,0.6012,0.03406875,0.02894375
Phoenix Suns,San Antonio Spurs,22300131,False,71,2023-11-02,True,San Antonio Spurs,0.6987,0.6151,0.03528125,0.0295640625,0.6946,0.6133,0.034903125,0.029740625
Indiana Pacers,Cleveland Cavaliers,22300001,True,71,2023-11-03,True,Indiana Pacers,0.7225,0.6361,0.03695,0.031009375,0.692,0.6061,0.03469375,0.0291859375
Chicago Bulls,Brooklyn Nets,22300004,False,71,2023-11-03,True,Brooklyn Nets,0.6899,0.6048,0.034946875,0.0292796875,0.7307,0.6506,0.0374859375,0.031978125
Oklahoma City Thunder,Golden State Warriors,22300005,False,71,2023-11-03,True,Golden State Warriors,0.7382,0.6556,0.0378671875,0.0321828125,0.8049,0.7324,0.0429609375,0.0378375
Denver Nuggets,Dallas Mavericks,22300006,True,71,2023-11-03,True,Denver Nuggets,0.8014,0.7323,0.042584375,0.03735625,0.8307,0.7658,0.0450203125,0.0403140625
Milwaukee Bucks,New York Knicks,22300002,True,71,2023-11-03,True,Milwaukee Bucks,0.7338,0.651,0.0379359375,0.0320875,0.6844,0.6087,0.034290625,0.02915
Portland Trail Blazers,Memphis Grizzlies,22300007,True,71,2023-11-03,True,Portland Trail Blazers,0.6581,0.5708,0.03226875,0.0266,0.4721,0.3996,0.021346875,0.017225
Miami Heat,Washington Wizards,22300003,True,71,2023-11-03,True,Miami Heat,0.6109,0.522,0.029409375,0.023909375,0.6394,0.5588,0.031565625,0.0264203125
Minnesota Timberwolves,Utah Jazz,22300138,True,71,2023-11-04,True,Minnesota Timberwolves,0.6956,0.6144,0.0349453125,0.0297609375,0.6227,0.5282,0.0297765625,0.0243765625
Indiana Pacers,Charlotte Hornets,22300133,False,71,2023-11-04,True,Charlotte Hornets,0.7663,0.6911,0.0401109375,0.0345375,0.6398,0.5584,0.0316109375,0.026425
Philadelphia 76ers,Phoenix Suns,22300132,True,71,2023-11-04,True,Philadelphia 76ers,0.8,0.7275,0.0424265625,0.0372,0.6537,0.5668,0.03205625,0.0267921875
Denver Nuggets,Chicago Bulls,22300139,True,71,2023-11-04,True,Denver Nuggets,0.8439,0.7839,0.045690625,0.04084375,0.6449,0.5601,0.0313265625,0.026390625
Orlando Magic,Los Angeles Lakers,22300134,True,71,2023-11-04,True,Orlando Magic,0.7568,0.6917,0.039428125,0.0349640625,0.7327,0.6606,0.0376171875,0.0326640625
Houston Rockets,Sacramento Kings,22300137,True,71,2023-11-04,True,Houston Rockets,0.6249,0.5327,0.0301671875,0.024334375,0.6976,0.6205,0.0350625,0.03015
New Orleans Pelicans,Atlanta Hawks,22300135,False,71,2023-11-04,True,Atlanta Hawks,0.8058,0.7413,0.0431453125,0.0380359375,0.7599,0.6959,0.0393515625,0.0349328125
Brooklyn Nets,Boston Celtics,22300136,False,71,2023-11-04,True,Boston Celtics,0.7601,0.6819,0.039625,0.034021875,0.8482,0.7925,0.0468546875,0.0422015625
Dallas Mavericks,Charlotte Hornets,22300143,True,71,2023-11-05,True,Dallas Mavericks,0.8113,0.741,0.043228125,0.0379390625,0.6884,0.6037,0.0342015625,0.0290328125
Detroit Pistons,Phoenix Suns,22300140,False,71,2023-11-05,True,Phoenix Suns,0.6528,0.5603,0.0316484375,0.02618125,0.606,0.531,0.029184375,0.0243796875
Cleveland Cavaliers,Golden State Warriors,22300142,True,71,2023-11-05,True,Cleveland Cavaliers,0.652,0.5529,0.0320515625,0.0259296875,0.8379,0.7709,0.0452671875,0.040365625
San Antonio Spurs,Toronto Raptors,22300141,False,71,2023-11-05,True,Toronto Raptors,0.7304,0.6583,0.0374640625,0.03240625,0.6436,0.5527,0.0316890625,0.0259875
Portland Trail Blazers,Memphis Grizzlies,22300144,False,71,2023-11-05,True,Memphis Grizzlies,0.7049,0.6143,0.035690625,0.0294234375,0.4431,0.3456,0.01958125,0.0146921875
Indiana Pacers,San Antonio Spurs,22300146,True,71,2023-11-06,True,Indiana Pacers,0.7238,0.6501,0.0367328125,0.031759375,0.6987,0.6231,0.0352234375,0.030096875
Minnesota Timberwolves,Boston Celtics,22300154,True,71,2023-11-06,True,Minnesota Timberwolves,0.7344,0.6687,0.0380796875,0.0331125,0.8729,0.822,0.0485734375,0.0443734375
Oklahoma City Thunder,Atlanta Hawks,22300155,True,71,2023-11-06,True,Oklahoma City Thunder,0.7046,0.6284,0.0351640625,0.0305265625,0.7937,0.7233,0.0421203125,0.03708125
Chicago Bulls,Utah Jazz,22300152,True,71,2023-11-06,True,Chicago Bulls,0.5994,0.5135,0.02875625,0.023575,0.5633,0.4825,0.0262828125,0.0214421875
Orlando Magic,Dallas Mavericks,22300147,False,71,2023-11-06,True,Dallas Mavericks,0.7936,0.7259,0.0422703125,0.0371171875,0.8391,0.7863,0.0455,0.041234375
Detroit Pistons,Golden State Warriors,22300145,False,71,2023-11-06,True,Golden State Warriors,0.5991,0.5129,0.0287046875,0.0235078125,0.8057,0.7483,0.042746875,0.0382828125
Denver Nuggets,New Orleans Pelicans,22300156,True,71,2023-11-06,True,Denver Nuggets,0.8664,0.8148,0.0478796875,0.0433375,0.7715,0.6967,0.0402125,0.034925
Philadelphia 76ers,Washington Wizards,22300148,True,71,2023-11-06,True,Philadelphia 76ers,0.8286,0.767,0.044775,0.0400375,0.5976,0.5051,0.028775,0.023084375
Brooklyn Nets,Milwaukee Bucks,22300149,False,71,2023-11-06,True,Milwaukee Bucks,0.7285,0.6513,0.03705625,0.0316875,0.769,0.6919,0.0399484375,0.03490625
New York Knicks,LA Clippers,22300151,True,71,2023-11-06,True,New York Knicks,0.6342,0.562,0.0309125,0.026571875,0.7393,0.6598,0.037996875,0.0324421875
Houston Rockets,Sacramento Kings,22300153,True,71,2023-11-06,True,Houston Rockets,0.6695,0.5754,0.0324359375,0.0271921875,0.6572,0.5668,0.03246875,0.0265859375
Miami Heat,Los Angeles Lakers,22300150,True,71,2023-11-06,True,Miami Heat,0.642,0.5656,0.0314890625,0.0264609375,0.7022,0.6185,0.0352671875,0.0298234375
Denver Nuggets,Golden State Warriors,22300169,True,71,2023-11-08,True,Denver Nuggets,0.8895,0.8487,0.0500734375,0.04605625,0.8421,0.7756,0.0460515625,0.040515625
Chicago Bulls,Phoenix Suns,22300162,False,71,2023-11-08,True,Phoenix Suns,0.6392,0.5606,0.030853125,0.026309375,0.6624,0.5828,0.0323578125,0.027325
Indiana Pacers,Utah Jazz,22300158,True,71,2023-11-08,True,Indiana Pacers,0.7563,0.69,0.039290625,0.0345078125,0.531,0.4424,0.02429375,0.019340625
Dallas Mavericks,Toronto Raptors,22300168,False,71,2023-11-08,True,Toronto Raptors,0.8615,0.8122,0.047759375,0.043578125,0.6912,0.601,0.0346875,0.0291109375
Minnesota Timberwolves,New Orleans Pelicans,22300166,True,71,2023-11-08,True,Minnesota Timberwolves,0.7774,0.7086,0.04070625,0.0355890625,0.7478,0.6644,0.0385140625,0.032753125
Oklahoma City Thunder,Cleveland Cavaliers,22300167,True,71,2023-11-08,True,Oklahoma City Thunder,0.743,0.6668,0.0382453125,0.0327375,0.6711,0.6059,0.0334921875,0.0290125
Charlotte Hornets,Washington Wizards,22300157,False,71,2023-11-08,True,Washington Wizards,0.6462,0.5564,0.031634375,0.02601875,0.5596,0.4622,0.0259859375,0.0206453125
Sacramento Kings,Portland Trail Blazers,22300170,True,71,2023-11-08,True,Sacramento Kings,0.6341,0.5361,0.0305625,0.024559375,0.6693,0.5745,0.0328484375,0.0270421875
Houston Rockets,Los Angeles Lakers,22300163,True,71,2023-11-08,True,Houston Rockets,0.714,0.6245,0.0358453125,0.030034375,0.6704,0.5863,0.0330765625,0.0275484375
Memphis Grizzlies,Miami Heat,22300164,False,71,2023-11-08,True,Miami Heat,0.4842,0.4037,0.0218546875,0.0172578125,0.6878,0.6007,0.0345546875,0.02886875
Philadelphia 76ers,Boston Celtics,22300159,True,71,2023-11-08,True,Philadelphia 76ers,0.848,0.7916,0.0467296875,0.041896875,0.8487,0.787,0.0466765625,0.0416828125
Milwaukee Bucks,Detroit Pistons,22300165,True,71,2023-11-08,True,Milwaukee Bucks,0.79,0.715,0.041590625,0.0364296875,0.5457,0.4676,0.025690625,0.0206609375
New York Knicks,San Antonio Spurs,22300161,True,71,2023-11-08,True,New York Knicks,0.686,0.5986,0.034209375,0.02863125,0.6739,0.5771,0.0328546875,0.0272203125
Brooklyn Nets,LA Clippers,22300160,True,71,2023-11-08,True,Brooklyn Nets,0.6708,0.5999,0.03325625,0.028271875,0.7078,0.627,0.035359375,0.0304140625
Indiana Pacers,Milwaukee Bucks,22300171,True,71,2023-11-09,True,Indiana Pacers,0.7899,0.7144,0.04185,0.0362140625,0.8164,0.755,0.04380625,0.039021875
Orlando Magic,Atlanta Hawks,22300172,False,71,2023-11-09,True,Atlanta Hawks,0.753,0.6769,0.0390625,0.03376875,0.7525,0.6749,0.0389921875,0.0335234375
San Antonio Spurs,Minnesota Timberwolves,22300013,False,71,2023-11-10,True,Minnesota Timberwolves,0.6334,0.5469,0.0305328125,0.02531875,0.8225,0.7479,0.0439109375,0.0386828125
Boston Celtics,Brooklyn Nets,22300010,True,71,2023-11-10,True,Boston Celtics,0.8174,0.7531,0.0440328125,0.038940625,0.7169,0.6355,0.0361765625,0.030746875
Houston Rockets,New Orleans Pelicans,22300011,True,71,2023-11-10,True,Houston Rockets,0.7506,0.6833,0.0387265625,0.0335375,0.7185,0.6294,0.03625625,0.0303234375
Sacramento Kings,Oklahoma City Thunder,22300016,True,71,2023-11-10,True,Sacramento Kings,0.6734,0.5867,0.0330796875,0.0276078125,0.7878,0.7177,0.041625,0.0360859375
Memphis Grizzlies,Utah Jazz,22300012,False,71,2023-11-10,True,Utah Jazz,0.4575,0.3624,0.0201234375,0.0149625,0.4956,0.4006,0.0222125,0.017353125
Phoenix Suns,Los Angeles Lakers,22300015,False,71,2023-11-10,True,Los Angeles Lakers,0.7239,0.6307,0.036346875,0.0303859375,0.6332,0.5437,0.0304578125,0.024896875
Dallas Mavericks,LA Clippers,22300014,True,71,2023-11-10,True,Dallas Mavericks,0.853,0.7875,0.04655625,0.041565625,0.6677,0.5933,0.0330265625,0.0280484375
Washington Wizards,Charlotte Hornets,22300009,False,71,2023-11-10,True,Charlotte Hornets,0.5905,0.4937,0.028075,0.02246875,0.591,0.4959,0.0281453125,0.0224890625
Detroit Pistons,Philadelphia 76ers,22300008,False,71,2023-11-10,True,Philadelphia 76ers,0.4904,0.42,0.0222109375,0.0179953125,0.866,0.8143,0.04800625,0.0436609375
Orlando Magic,Milwaukee Bucks,22300173,True,71,2023-11-11,True,Orlando Magic,0.7195,0.6329,0.0362875,0.0308609375,0.7988,0.7156,0.0418546875,0.03656875
Boston Celtics,Toronto Raptors,22300174,True,71,2023-11-11,True,Boston Celtics,0.8494,0.7799,0.0465140625,0.04113125,0.7207,0.6297,0.0364609375,0.03016875
Golden State Warriors,Cleveland Cavaliers,22300176,False,71,2023-11-11,True,Cleveland Cavaliers,0.8201,0.76,0.04375,0.0390109375,0.6348,0.5532,0.0309078125,0.0257671875
Atlanta Hawks,Miami Heat,22300175,False,71,2023-11-11,True,Miami Heat,0.7891,0.7217,0.041471875,0.0366359375,0.7163,0.6378,0.0364078125,0.0306359375
Houston Rockets,Denver Nuggets,22300182,True,71,2023-11-12,True,Houston Rockets,0.7812,0.7163,0.04105625,0.0361890625,0.9238,0.8777,0.0527859375,0.0488265625
Los Angeles Lakers,Portland Trail Blazers,22300187,True,71,2023-11-12,True,Los Angeles Lakers,0.6767,0.5909,0.0335171875,0.028078125,0.6441,0.5465,0.0308265625,0.02548125
San Antonio Spurs,Miami Heat,22300184,False,71,2023-11-12,True,Miami Heat,0.5902,0.5031,0.0278625,0.0226140625,0.7571,0.6813,0.0387328125,0.033653125
LA Clippers,Memphis Grizzlies,22300179,False,71,2023-11-12,True,Memphis Grizzlies,0.6334,0.5506,0.030575,0.02524375,0.4176,0.324,0.0178296875,0.013190625
Philadelphia 76ers,Indiana Pacers,22300180,True,71,2023-11-12,True,Philadelphia 76ers,0.8987,0.8434,0.050796875,0.0462265625,0.8271,0.7578,0.0444125,0.0390453125
New York Knicks,Charlotte Hornets,22300177,True,71,2023-11-12,True,New York Knicks,0.7139,0.6302,0.035996875,0.030190625,0.6406,0.5391,0.030659375,0.0249625
Brooklyn Nets,Washington Wizards,22300178,True,71,2023-11-12,True,Brooklyn Nets,0.6774,0.5903,0.033365625,0.0278078125,0.5412,0.4503,0.024890625,0.0196671875
Golden State Warriors,Minnesota Timberwolves,22300186,False,71,2023-11-12,True,Minnesota Timberwolves,0.7992,0.7272,0.041834375,0.0366296875,0.8497,0.795,0.0463375,0.041778125
New Orleans Pelicans,Dallas Mavericks,22300183,False,71,2023-11-12,True,Dallas Mavericks,0.6856,0.595,0.0340015625,0.0281171875,0.8772,0.8269,0.0487453125,0.044403125
Chicago Bulls,Detroit Pistons,22300181,True,71,2023-11-12,True,Chicago Bulls,0.5873,0.5046,0.0276234375,0.0228203125,0.4453,0.3516,0.0193453125,0.01478125
Phoenix Suns,Oklahoma City Thunder,22300185,False,71,2023-11-12,True,Oklahoma City Thunder,0.6783,0.5912,0.0334953125,0.0279375,0.7554,0.6908,0.03908125,0.03405625
Milwaukee Bucks,Chicago Bulls,22300190,True,71,2023-11-13,True,Milwaukee Bucks,0.7568,0.6813,0.038653125,0.03366875,0.6485,0.5416,0.031071875,0.0247875
Sacramento Kings,Cleveland Cavaliers,22300191,True,71,2023-11-13,True,Sacramento Kings,0.7204,0.6415,0.036228125,0.030934375,0.6677,0.5898,0.032740625,0.0277421875
Boston Celtics,New York Knicks,22300188,True,71,2023-11-13,True,Boston Celtics,0.8819,0.8308,0.0490234375,0.0443640625,0.7593,0.6797,0.03895,0.033484375
Toronto Raptors,Washington Wizards,22300189,True,71,2023-11-13,True,Toronto Raptors,0.6842,0.5941,0.0338171875,0.0280609375,0.5032,0.4138,0.02269375,0.017521875
Golden State Warriors,Minnesota Timberwolves,22300025,False,71,2023-11-14,True,Minnesota Timberwolves,0.7644,0.677,0.03911875,0.0333875,0.8804,0.8213,0.0486109375,0.0439390625
Oklahoma City Thunder,San Antonio Spurs,22300021,True,71,2023-11-14,True,Oklahoma City Thunder,0.796,0.7254,0.0414828125,0.0366078125,0.558,0.461,0.0255515625,0.0200359375
Utah Jazz,Portland Trail Blazers,22300023,True,71,2023-11-14,True,Utah Jazz,0.5556,0.4612,0.0251546875,0.020071875,0.5884,0.5082,0.02750625,0.022378125
Brooklyn Nets,Orlando Magic,22300020,True,71,2023-11-14,True,Brooklyn Nets,0.7277,0.6291,0.0364546875,0.0300046875,0.7542,0.6746,0.038534375,0.0332234375
New Orleans Pelicans,Dallas Mavericks,22300022,True,71,2023-11-14,True,New Orleans Pelicans,0.6425,0.5488,0.03081875,0.025315625,0.8978,0.8606,0.05045,0.04671875
Los Angeles Lakers,Memphis Grizzlies,22300026,True,71,2023-11-14,True,Los Angeles Lakers,0.7225,0.6437,0.036228125,0.0307390625,0.4606,0.3613,0.0199875,0.0152234375
