home,away,game_id,home_win,season_num,date,reg_season,winner,hpg,hpb,hcg,hcb,apg,apb,acg,acb
Atlanta Hawks,Cleveland Cavaliers,22400041,True,72,2024-11-29,True,Atlanta Hawks,0.6767,0.5969,0.031165625,0.0258390625,0.9977,0.9954,0.0617890625,0.0611703125
Detroit Pistons,Philadelphia 76ers,22400301,False,72,2024-11-30,True,Philadelphia 76ers,0.7294,0.627,0.0343515625,0.0279859375,0.338,0.2532,0.0130359375,0.0091109375
Utah Jazz,Dallas Mavericks,22400304,False,72,2024-11-30,True,Dallas Mavericks,0.2337,0.1617,0.008540625,0.005578125,0.8132,0.7445,0.041771875,0.0366671875
Charlotte Hornets,Atlanta Hawks,22400300,False,72,2024-11-30,True,Atlanta Hawks,0.5299,0.4402,0.022290625,0.0171765625,0.737,0.6352,0.0348171875,0.028109375
Milwaukee Bucks,Washington Wizards,22400302,True,72,2024-11-30,True,Milwaukee Bucks,0.8036,0.7295,0.0400875,0.034471875,0.2465,0.1897,0.008821875,0.0063625
Phoenix Suns,Golden State Warriors,22400303,True,72,2024-11-30,True,Phoenix Suns,0.7799,0.7028,0.03929375,0.0331140625,0.8935,0.8443,0.0489796875,0.044484375
LA Clippers,Denver Nuggets,22400314,True,72,2024-12-01,True,LA Clippers,0.8237,0.7453,0.042284375,0.0359296875,0.8133,0.733,0.0419859375,0.0357171875
Sacramento Kings,San Antonio Spurs,22400313,False,72,2024-12-01,True,San Antonio Spurs,0.604,0.511,0.0268859375,0.0215875,0.6564,0.563,0.0301515625,0.0243453125
Brooklyn Nets,Orlando Magic,22400305,False,72,2024-12-01,True,Orlando Magic,0.7643,0.6883,0.0367515625,0.0316109375,0.9703,0.9421,0.057090625,0.0537359375
Cleveland Cavaliers,Boston Celtics,22400307,True,72,2024-12-01,True,Cleveland Cavaliers,0.9961,0.9923,0.061353125,0.0606515625,0.9954,0.9906,0.0611765625,0.060284375
Memphis Grizzlies,Indiana Pacers,22400306,True,72,2024-12-01,True,Memphis Grizzlies,0.9009,0.845,0.04915625,0.0443078125,0.6826,0.5894,0.03101875,0.02495
Toronto Raptors,Miami Heat,22400309,True,72,2024-12-01,True,Toronto Raptors,0.4009,0.3003,0.0153546875,0.0109203125,0.7986,0.7267,0.039715625,0.03451875
Utah Jazz,Los Angeles Lakers,22400311,False,72,2024-12-01,True,Los Angeles Lakers,0.1803,0.128,0.00628125,0.00415625,0.8119,0.7484,0.041328125,0.0365015625
Houston Rockets,Oklahoma City Thunder,22400310,True,72,2024-12-01,True,Houston Rockets,0.9172,0.8786,0.05085625,0.0469921875,0.959,0.9342,0.0561265625,0.05285625
Portland Trail Blazers,Dallas Mavericks,22400312,False,72,2024-12-01,True,Dallas Mavericks,0.4964,0.4017,0.020965625,0.015903125,0.8442,0.7786,0.0441859375,0.0386515625
New York Knicks,New Orleans Pelicans,22400308,True,72,2024-12-01,True,New York Knicks,0.909,0.867,0.0500390625,0.0458984375,0.1587,0.1063,0.0054765625,0.003428125
Boston Celtics,Miami Heat,22400316,True,72,2024-12-02,True,Boston Celtics,0.992,0.9877,0.06065,0.059690625,0.7656,0.6889,0.0371953125,0.03151875
Minnesota Timberwolves,Los Angeles Lakers,22400318,True,72,2024-12-02,True,Minnesota Timberwolves,0.6517,0.5587,0.029775,0.024153125,0.8482,0.7871,0.043953125,0.03903125
Chicago Bulls,Brooklyn Nets,22400317,True,72,2024-12-02,True,Chicago Bulls,0.6464,0.5483,0.028890625,0.022928125,0.7365,0.652,0.0347375,0.0292140625
Atlanta Hawks,New Orleans Pelicans,22400315,True,72,2024-12-02,True,Atlanta Hawks,0.7725,0.6864,0.037675,0.031496875,0.1322,0.0838,0.0042171875,0.0025546875
Sacramento Kings,Houston Rockets,22400059,True,72,2024-12-03,True,Sacramento Kings,0.5435,0.4561,0.023228125,0.018471875,0.9444,0.9007,0.0536140625,0.0493375
Cleveland Cavaliers,Washington Wizards,22400051,True,72,2024-12-03,True,Cleveland Cavaliers,0.9978,0.9962,0.0618109375,0.0612453125,0.2141,0.159,0.0073765625,0.005196875
Toronto Raptors,Indiana Pacers,22400054,True,72,2024-12-03,True,Toronto Raptors,0.4427,0.3442,0.0174375,0.01259375,0.6451,0.5526,0.0283609375,0.0229359375
Detroit Pistons,Milwaukee Bucks,22400052,False,72,2024-12-03,True,Milwaukee Bucks,0.6961,0.5987,0.0319265625,0.0256515625,0.8393,0.7732,0.0430390625,0.038009375
LA Clippers,Portland Trail Blazers,22400060,True,72,2024-12-03,True,LA Clippers,0.8467,0.7825,0.044115625,0.0388953125,0.4371,0.3456,0.01800625,0.0130640625
Denver Nuggets,Golden State Warriors,22400058,True,72,2024-12-03,True,Denver Nuggets,0.7725,0.6952,0.038609375,0.032540625,0.8744,0.8157,0.04676875,0.041490625
Oklahoma City Thunder,Utah Jazz,22400055,True,72,2024-12-03,True,Oklahoma City Thunder,0.9533,0.9206,0.054978125,0.05113125,0.1658,0.1049,0.0056640625,0.0032765625
New York Knicks,Orlando Magic,22400053,True,72,2024-12-03,True,New York Knicks,0.9334,0.8926,0.052446875,0.048115625,0.9774,0.9618,0.0579765625,0.0555546875
Charlotte Hornets,Philadelphia 76ers,22400050,False,72,2024-12-03,True,Philadelphia 76ers,0.4945,0.3924,0.0198296875,0.0150765625,0.3907,0.3029,0.0152015625,0.0111
Phoenix Suns,San Antonio Spurs,22400057,True,72,2024-12-03,True,Phoenix Suns,0.8168,0.7405,0.04121875,0.0357171875,0.7022,0.6081,0.03260625,0.026809375
Dallas Mavericks,Memphis Grizzlies,22400056,True,72,2024-12-03,True,Dallas Mavericks,0.8757,0.8217,0.046628125,0.041678125,0.9194,0.8772,0.0511078125,0.0465296875
LA Clippers,Minnesota Timberwolves,22400324,False,72,2024-12-04,True,Minnesota Timberwolves,0.8841,0.8214,0.0470265625,0.0414234375,0.6989,0.6053,0.0327984375,0.026628125
Brooklyn Nets,Indiana Pacers,22400320,True,72,2024-12-04,True,Brooklyn Nets,0.6977,0.5969,0.03135625,0.0254265625,0.5906,0.4909,0.025071875,0.019409375
Milwaukee Bucks,Atlanta Hawks,22400323,False,72,2024-12-04,True,Atlanta Hawks,0.873,0.8123,0.0456640625,0.040675,0.8149,0.7314,0.0405015625,0.034153125
Philadelphia 76ers,Orlando Magic,22400322,False,72,2024-12-04,True,Orlando Magic,0.44,0.3432,0.0176234375,0.012778125,0.9695,0.9488,0.05688125,0.05406875
Miami Heat,Los Angeles Lakers,22400321,True,72,2024-12-04,True,Miami Heat,0.7281,0.6569,0.034284375,0.029246875,0.8201,0.7494,0.0411859375,0.035959375
Boston Celtics,Detroit Pistons,22400319,True,72,2024-12-04,True,Boston Celtics,0.9945,0.9921,0.061125,0.0601984375,0.6397,0.5493,0.0275609375,0.0226921875
Memphis Grizzlies,Sacramento Kings,22400329,True,72,2024-12-05,True,Memphis Grizzlies,0.9025,0.8433,0.0491765625,0.04404375,0.5934,0.5131,0.0260796875,0.0211328125
Toronto Raptors,Oklahoma City Thunder,22400328,False,72,2024-12-05,True,Oklahoma City Thunder,0.4899,0.4026,0.0194796875,0.0151203125,0.9645,0.9416,0.05621875,0.0534640625
New Orleans Pelicans,Phoenix Suns,22400330,True,72,2024-12-05,True,New Orleans Pelicans,0.1026,0.0671,0.0032453125,0.0019546875,0.8507,0.7825,0.04405,0.0387578125
Golden State Warriors,Houston Rockets,22400332,True,72,2024-12-05,True,Golden State Warriors,0.8491,0.7879,0.0443453125,0.038921875,0.9245,0.8856,0.0514078125,0.0475203125
Cleveland Cavaliers,Denver Nuggets,22400325,True,72,2024-12-05,True,Cleveland Cavaliers,0.9988,0.998,0.0620125,0.06164375,0.8095,0.7484,0.041071875,0.0361859375
Washington Wizards,Dallas Mavericks,22400326,False,72,2024-12-05,True,Dallas Mavericks,0.1853,0.1327,0.00611875,0.0040515625,0.909,0.853,0.049603125,0.044703125
San Antonio Spurs,Chicago Bulls,22400331,False,72,2024-12-05,True,Chicago Bulls,0.6496,0.5651,0.029109375,0.023921875,0.7062,0.6109,0.0320921875,0.02593125
New York Knicks,Charlotte Hornets,22400327,True,72,2024-12-05,True,New York Knicks,0.947,0.9151,0.053896875,0.0502453125,0.4504,0.3521,0.0175015625,0.0127203125
Golden State Warriors,Minnesota Timberwolves,22400338,False,72,2024-12-06,True,Minnesota Timberwolves,0.8824,0.8244,0.047115625,0.0419875,0.7546,0.671,0.036509375,0.0306265625
Philadelphia 76ers,Orlando Magic,22400333,True,72,2024-12-06,True,Philadelphia 76ers,0.3975,0.298,0.0148484375,0.01055,0.9803,0.9623,0.0579796875,0.0555671875
San Antonio Spurs,Sacramento Kings,22400337,False,72,2024-12-06,True,Sacramento Kings,0.6164,0.5169,0.0269828125,0.0212546875,0.5599,0.4566,0.0240203125,0.0183390625
Atlanta Hawks,Los Angeles Lakers,22400334,True,72,2024-12-06,True,Atlanta Hawks,0.8551,0.7846,0.0434765625,0.0376796875,0.7867,0.7157,0.0388015625,0.0335796875
Chicago Bulls,Indiana Pacers,22400336,False,72,2024-12-06,True,Indiana Pacers,0.7446,0.6442,0.0344765625,0.028115625,0.563,0.4358,0.0225828125,0.0161546875
Boston Celtics,Milwaukee Bucks,22400335,True,72,2024-12-06,True,Boston Celtics,0.9973,0.9929,0.0615390625,0.0607125,0.8447,0.7765,0.042721875,0.0371375
Portland Trail Blazers,Utah Jazz,22400339,False,72,2024-12-06,True,Utah Jazz,0.4095,0.3244,0.01591875,0.0117890625,0.1308,0.0845,0.0044265625,0.00255625
Charlotte Hornets,Cleveland Cavaliers,22400340,False,72,2024-12-07,True,Cleveland Cavaliers,0.3939,0.3096,0.0144890625,0.010890625,0.9994,0.9985,0.062190625,0.0618390625
New York Knicks,Detroit Pistons,22400343,False,72,2024-12-07,True,Detroit Pistons,0.9659,0.9332,0.0558296875,0.0521765625,0.6007,0.5142,0.02506875,0.02014375
New Orleans Pelicans,Oklahoma City Thunder,22400342,False,72,2024-12-07,True,Oklahoma City Thunder,0.1272,0.085,0.004125,0.0024703125,0.9774,0.9589,0.05788125,0.0553578125
Toronto Raptors,Dallas Mavericks,22400344,False,72,2024-12-07,True,Dallas Mavericks,0.4351,0.3543,0.0169703125,0.012896875,0.9282,0.8946,0.0517625,0.047734375
Boston Celtics,Memphis Grizzlies,22400345,False,72,2024-12-07,True,Memphis Grizzlies,0.9982,0.9966,0.061840625,0.06136875,0.9319,0.8876,0.0517265625,0.0473921875
Miami Heat,Phoenix Suns,22400346,True,72,2024-12-07,True,Miami Heat,0.7805,0.7013,0.03805,0.03206875,0.8243,0.7623,0.0418171875,0.036878125
Washington Wizards,Denver Nuggets,22400341,True,72,2024-12-07,True,Washington Wizards,0.1545,0.1021,0.0049015625,0.0030984375,0.7831,0.7223,0.0384421875,0.0337828125
Golden State Warriors,Minnesota Timberwolves,22400355,True,72,2024-12-08,True,Golden State Warriors,0.8668,0.8078,0.0451953125,0.0400734375,0.7959,0.7203,0.039478125,0.033740625
Miami Heat,Cleveland Cavaliers,22400351,True,72,2024-12-08,True,Miami Heat,0.8086,0.7467,0.0397609375,0.0352359375,0.9995,0.9986,0.0622484375,0.0619703125
Washington Wizards,Memphis Grizzlies,22400353,False,72,2024-12-08,True,Memphis Grizzlies,0.1741,0.1221,0.0056953125,0.00380625,0.9442,0.912,0.0535859375,0.049865625
LA Clippers,Houston Rockets,22400356,False,72,2024-12-08,True,Houston Rockets,0.8646,0.8071,0.045390625,0.0399984375,0.9177,0.8707,0.050128125,0.04535625
Atlanta Hawks,Denver Nuggets,22400350,False,72,2024-12-08,True,Denver Nuggets,0.8793,0.8198,0.04555,0.0404421875,0.7588,0.6815,0.0363578125,0.03075
Chicago Bulls,Philadelphia 76ers,22400347,False,72,2024-12-08,True,Philadelphia 76ers,0.7042,0.6023,0.031790625,0.0252,0.4518,0.3497,0.017546875,0.012640625
San Antonio Spurs,New Orleans Pelicans,22400354,True,72,2024-12-08,True,San Antonio Spurs,0.5789,0.4714,0.0243484375,0.0184671875,0.1017,0.0688,0.0030875,0.002040625
Orlando Magic,Phoenix Suns,22400352,True,72,2024-12-08,True,Orlando Magic,0.9731,0.9583,0.0570609375,0.0548203125,0.7958,0.7135,0.0393453125,0.0333046875
Brooklyn Nets,Milwaukee Bucks,22400348,False,72,2024-12-08,True,Milwaukee Bucks,0.7443,0.6575,0.03489375,0.028590625,0.8214,0.7442,0.0408859375,0.0345765625
Los Angeles Lakers,Portland Trail Blazers,22400358,True,72,2024-12-08,True,Los Angeles Lakers,0.7606,0.6684,0.036190625,0.03035,0.3615,0.2638,0.01360625,0.009275
Sacramento Kings,Utah Jazz,22400357,True,72,2024-12-08,True,Sacramento Kings,0.6219,0.5182,0.026778125,0.0211578125,0.163,0.1072,0.0054390625,0.00333125
Indiana Pacers,Charlotte Hornets,22400349,False,72,2024-12-08,True,Charlotte Hornets,0.6044,0.5068,0.0250734375,0.0198359375,0.3372,0.2617,0.0120015625,0.0088390625
Toronto Raptors,New York Knicks,22400359,False,72,2024-12-09,True,New York Knicks,0.3869,0.3084,0.0145390625,0.010628125,0.9556,0.92,0.054334375,0.0504265625
Milwaukee Bucks,Orlando Magic,22401201,True,72,2024-12-10,True,Milwaukee Bucks,0.8603,0.7943,0.0437203125,0.038040625,0.9833,0.9698,0.0584484375,0.056021875
Oklahoma City Thunder,Dallas Mavericks,22401203,True,72,2024-12-10,True,Oklahoma City Thunder,0.9797,0.9696,0.058596875,0.056765625,0.9483,0.91,0.0536875,0.0495625
Houston Rockets,Golden State Warriors,22401204,True,72,2024-12-11,True,Houston Rockets,0.9316,0.8991,0.051546875,0.0478875,0.8809,0.8342,0.047153125,0.0420359375
New York Knicks,Atlanta Hawks,22401202,False,72,2024-12-11,True,Atlanta Hawks,0.966,0.9415,0.0560359375,0.0526203125,0.8549,0.7926,0.0432546875,0.0377140625
Miami Heat,Toronto Raptors,22401206,True,72,2024-12-12,True,Miami Heat,0.8464,0.7828,0.0429765625,0.0375234375,0.3414,0.2502,0.0121171875,0.0082171875
Boston Celtics,Detroit Pistons,22401205,True,72,2024-12-12,True,Boston Celtics,0.9979,0.9934,0.0616390625,0.0607765625,0.6436,0.5561,0.0277796875,0.022278125
New Orleans Pelicans,Sacramento Kings,22401207,False,72,2024-12-12,True,Sacramento Kings,0.0824,0.0484,0.002490625,0.0012484375,0.6768,0.5809,0.03023125,0.024234375
Memphis Grizzlies,Brooklyn Nets,22401211,True,72,2024-12-13,True,Memphis Grizzlies,0.9576,0.9326,0.0551015625,0.052134375,0.7024,0.6147,0.0312765625,0.025753125
Utah Jazz,Phoenix Suns,22401214,False,72,2024-12-13,True,Phoenix Suns,0.1267,0.0809,0.00390625,0.0023921875,0.7533,0.6756,0.0355390625,0.0300453125
Denver Nuggets,LA Clippers,22401213,True,72,2024-12-13,True,Denver Nuggets,0.7825,0.7115,0.0382734375,0.032534375,0.834,0.7614,0.0418421875,0.035884375
Minnesota Timberwolves,Los Angeles Lakers,22401210,True,72,2024-12-13,True,Minnesota Timberwolves,0.7521,0.6681,0.035740625,0.0295890625,0.8039,0.7151,0.0390875,0.0326671875
Chicago Bulls,Charlotte Hornets,22401212,True,72,2024-12-13,True,Chicago Bulls,0.671,0.5571,0.0290734375,0.0225234375,0.4053,0.3076,0.0149171875,0.010540625
Cleveland Cavaliers,Washington Wizards,22401208,True,72,2024-12-13,True,Cleveland Cavaliers,0.9998,0.9985,0.0622046875,0.06195625,0.1578,0.1052,0.005025,0.0031109375
Portland Trail Blazers,San Antonio Spurs,22401215,False,72,2024-12-13,True,San Antonio Spurs,0.3035,0.219,0.0108515625,0.0071734375,0.6162,0.5137,0.0261203125,0.020375
Philadelphia 76ers,Indiana Pacers,22401209,False,72,2024-12-13,True,Indiana Pacers,0.5121,0.4037,0.0199453125,0.0147546875,0.5625,0.4491,0.0223265625,0.016534375
San Antonio Spurs,Minnesota Timberwolves,22401218,False,72,2024-12-15,True,Minnesota Timberwolves,0.6738,0.5603,0.029340625,0.022790625,0.7889,0.713,0.038225,0.0324828125
Golden State Warriors,Dallas Mavericks,22401228,False,72,2024-12-15,True,Dallas Mavericks,0.8601,0.8014,0.0442640625,0.0390890625,0.9319,0.89,0.0515078125,0.0468125
Phoenix Suns,Portland Trail Blazers,22401219,True,72,2024-12-15,True,Phoenix Suns,0.7895,0.715,0.038184375,0.0326890625,0.2621,0.1845,0.0091203125,0.0059078125
Orlando Magic,New York Knicks,22401227,False,72,2024-12-15,True,New York Knicks,0.9784,0.9597,0.057546875,0.0546828125,0.9606,0.9268,0.0547140625,0.05053125
Indiana Pacers,New Orleans Pelicans,22401216,True,72,2024-12-15,True,Indiana Pacers,0.6156,0.5198,0.0249703125,0.0198921875,0.0598,0.0353,0.00165,0.000953125
Washington Wizards,Boston Celtics,22401217,False,72,2024-12-15,True,Boston Celtics,0.1247,0.0826,0.0037984375,0.002403125,0.999,0.9964,0.061846875,0.0613421875
Los Angeles Lakers,Memphis Grizzlies,22401220,True,72,2024-12-15,True,Los Angeles Lakers,0.7591,0.6739,0.0356015625,0.0291671875,0.9763,0.9437,0.0569,0.0531703125
Brooklyn Nets,Cleveland Cavaliers,22401224,False,72,2024-12-16,True,Cleveland Cavaliers,0.6627,0.5673,0.0277546875,0.0223421875,0.9995,0.9988,0.06221875,0.0619921875
Detroit Pistons,Miami Heat,22401221,True,72,2024-12-16,True,Detroit Pistons,0.6132,0.5179,0.02536875,0.019796875,0.8912,0.8303,0.0462421875,0.0408859375
LA Clippers,Utah Jazz,22401226,True,72,2024-12-16,True,LA Clippers,0.7965,0.7302,0.038440625,0.0332265625,0.0915,0.0603,0.0026890625,0.001690625
Sacramento Kings,Denver Nuggets,22401225,False,72,2024-12-16,True,Denver Nuggets,0.7125,0.6183,0.031921875,0.0258890625,0.8311,0.751,0.041321875,0.035084375
Toronto Raptors,Chicago Bulls,22401223,False,72,2024-12-16,True,Chicago Bulls,0.3113,0.2194,0.01061875,0.0070078125,0.7228,0.6106,0.0321203125,0.0252828125
Charlotte Hornets,Philadelphia 76ers,22401222,False,72,2024-12-16,True,Philadelphia 76ers,0.3548,0.2571,0.012203125,0.0084796875,0.4566,0.346,0.01704375,0.0121015625
Detroit Pistons,Utah Jazz,22400360,False,72,2024-12-19,True,Utah Jazz,0.6696,0.5757,0.0283953125,0.0227671875,0.0715,0.0455,0.0020625,0.0012265625
Portland Trail Blazers,Denver Nuggets,22400371,True,72,2024-12-19,True,Portland Trail Blazers,0.2106,0.1402,0.006915625,0.0042671875,0.8546,0.7966,0.0435359375,0.038421875
Minnesota Timberwolves,New York Knicks,22400367,False,72,2024-12-19,True,New York Knicks,0.8322,0.7581,0.0414015625,0.0357453125,0.9686,0.9474,0.0559953125,0.0532046875
Orlando Magic,Oklahoma City Thunder,22400361,False,72,2024-12-19,True,Oklahoma City Thunder,0.9728,0.954,0.056321875,0.05338125,0.9859,0.9746,0.0594796875,0.0574953125
Houston Rockets,New Orleans Pelicans,22400365,True,72,2024-12-19,True,Houston Rockets,0.9438,0.9108,0.05309375,0.0493171875,0.0484,0.0277,0.0013296875,0.000690625
Dallas Mavericks,LA Clippers,22400368,False,72,2024-12-19,True,LA Clippers,0.9477,0.9118,0.053578125,0.0494984375,0.8296,0.7673,0.0410484375,0.0357046875
Phoenix Suns,Indiana Pacers,22400369,False,72,2024-12-19,True,Indiana Pacers,0.8237,0.7577,0.041025,0.0357171875,0.6663,0.5828,0.028034375,0.02285
Toronto Raptors,Brooklyn Nets,22400364,False,72,2024-12-19,True,Brooklyn Nets,0.2594,0.1773,0.008384375,0.00531875,0.6169,0.5224,0.0255046875,0.0197828125
Boston Celtics,Chicago Bulls,22400363,False,72,2024-12-19,True,Chicago Bulls,0.999,0.9978,0.0620015625,0.0616265625,0.7544,0.6679,0.034253125,0.028325
Memphis Grizzlies,Golden State Warriors,22400366,True,72,2024-12-19,True,Memphis Grizzlies,0.9599,0.9269,0.05523125,0.0511546875,0.8326,0.77,0.041284375,0.0360859375
Washington Wizards,Charlotte Hornets,22400362,True,72,2024-12-19,True,Washington Wizards,0.0988,0.0666,0.00279375,0.0018375,0.291,0.2121,0.009853125,0.006553125
San Antonio Spurs,Atlanta Hawks,22400370,True,72,2024-12-19,True,San Antonio Spurs,0.6146,0.5202,0.0257671875,0.020140625,0.8915,0.829,0.04583125,0.0406140625
Sacramento Kings,Los Angeles Lakers,22400372,False,72,2024-12-19,True,Los Angeles Lakers,0.6707,0.5692,0.0292390625,0.0230125,0.8008,0.7143,0.038384375,0.032403125
Philadelphia 76ers,Charlotte Hornets,22400373,True,72,2024-12-20,True,Philadelphia 76ers,0.5083,0.407,0.0194453125,0.0148765625,0.2506,0.1742,0.0080125,0.0052984375
Miami Heat,Oklahoma City Thunder,22400375,False,72,2024-12-20,True,Oklahoma City Thunder,0.8559,0.8034,0.0428609375,0.038,0.9906,0.9825,0.0602375,0.058628125
Cleveland Cavaliers,Milwaukee Bucks,22400374,True,72,2024-12-20,True,Cleveland Cavaliers,0.9999,0.9995,0.062340625,0.0622390625,0.8876,0.8336,0.045778125,0.041153125
Milwaukee Bucks,Washington Wizards,22400382,True,72,2024-12-21,True,Milwaukee Bucks,0.8629,0.8002,0.0435390625,0.03804375,0.1209,0.0835,0.0036390625,0.002315625
Chicago Bulls,Boston Celtics,22400381,False,72,2024-12-21,True,Boston Celtics,0.8013,0.7297,0.0378765625,0.03221875,0.9987,0.9975,0.061953125,0.06139375
Cleveland Cavaliers,Philadelphia 76ers,22400380,True,72,2024-12-21,True,Cleveland Cavaliers,0.9999,0.9998,0.06239375,0.0623203125,0.5773,0.4646,0.0229984375,0.0175234375
New Orleans Pelicans,New York Knicks,22400384,False,72,2024-12-21,True,New York Knicks,0.0344,0.0185,0.0009546875,0.000434375,0.9804,0.9637,0.057634375,0.0549875
Sacramento Kings,Los Angeles Lakers,22400376,False,72,2024-12-21,True,Los Angeles Lakers,0.6219,0.5231,0.02605625,0.020496875,0.8397,0.7584,0.041378125,0.0354328125
Atlanta Hawks,Memphis Grizzlies,22400378,False,72,2024-12-21,True,Memphis Grizzlies,0.8674,0.8145,0.043759375,0.03906875,0.9706,0.9482,0.0564125,0.053234375
Minnesota Timberwolves,Golden State Warriors,22400383,False,72,2024-12-21,True,Golden State Warriors,0.801,0.7182,0.0379015625,0.03199375,0.8036,0.7184,0.0385109375,0.0322734375
Orlando Magic,Miami Heat,22400377,True,72,2024-12-21,True,Orlando Magic,0.965,0.9443,0.05535,0.0519296875,0.8458,0.7709,0.0417203125,0.0354328125
Dallas Mavericks,LA Clippers,22400385,True,72,2024-12-21,True,Dallas Mavericks,0.9334,0.8906,0.051465625,0.046328125,0.874,0.8033,0.0443828125,0.0384171875
Brooklyn Nets,Utah Jazz,22400379,False,72,2024-12-21,True,Utah Jazz,0.6846,0.5886,0.0291328125,0.0234125,0.0947,0.0583,0.002775,0.0016328125
Phoenix Suns,Detroit Pistons,22400387,False,72,2024-12-21,True,Detroit Pistons,0.7914,0.7285,0.037884375,0.03254375,0.6413,0.5418,0.0265265625,0.0207140625
San Antonio Spurs,Portland Trail Blazers,22400386,True,72,2024-12-21,True,San Antonio Spurs,0.6785,0.5762,0.0287984375,0.023071875,0.2586,0.179,0.008290625,0.0056765625
New Orleans Pelicans,Denver Nuggets,22400390,False,72,2024-12-22,True,Denver Nuggets,0.0242,0.0118,0.000625,0.0002625,0.8273,0.7656,0.0410734375,0.0357109375
Sacramento Kings,Indiana Pacers,22400389,False,72,2024-12-22,True,Indiana Pacers,0.5585,0.4552,0.0224234375,0.0166875,0.7377,0.6467,0.03224375,0.0266453125
Toronto Raptors,Houston Rockets,22400388,False,72,2024-12-22,True,Houston Rockets,0.2191,0.154,0.0068328125,0.0046578125,0.9647,0.937,0.0550515625,0.051603125
New York Knicks,Toronto Raptors,22400397,True,72,2024-12-23,True,New York Knicks,0.9869,0.9716,0.058796875,0.0564125,0.1804,0.1331,0.0055296875,0.0036796875
Charlotte Hornets,Houston Rockets,22400391,False,72,2024-12-23,True,Houston Rockets,0.22,0.1579,0.006840625,0.00456875,0.9699,0.9457,0.0563578125,0.05311875
Atlanta Hawks,Minnesota Timberwolves,22400395,True,72,2024-12-23,True,Atlanta Hawks,0.8477,0.7821,0.041190625,0.0356890625,0.7611,0.6774,0.034678125,0.0289703125
Memphis Grizzlies,LA Clippers,22400399,False,72,2024-12-23,True,LA Clippers,0.9786,0.9619,0.05760625,0.055,0.8404,0.7817,0.041303125,0.035659375
Golden State Warriors,Indiana Pacers,22400403,False,72,2024-12-23,True,Indiana Pacers,0.8414,0.7651,0.0412796875,0.035140625,0.7806,0.6966,0.0350546875,0.02898125
Orlando Magic,Boston Celtics,22400393,True,72,2024-12-23,True,Orlando Magic,0.9757,0.958,0.0563296875,0.0535171875,0.9992,0.9991,0.062159375,0.06174375
Los Angeles Lakers,Detroit Pistons,22400404,False,72,2024-12-23,True,Detroit Pistons,0.8693,0.814,0.043846875,0.0388390625,0.6821,0.5907,0.02825625,0.0228984375
Chicago Bulls,Milwaukee Bucks,22400398,False,72,2024-12-23,True,Milwaukee Bucks,0.767,0.6796,0.03433125,0.0282421875,0.8963,0.8315,0.045971875,0.04023125
Dallas Mavericks,Portland Trail Blazers,22400401,True,72,2024-12-23,True,Dallas Mavericks,0.9518,0.9244,0.05333125,0.0499,0.2176,0.1446,0.006853125,0.0043578125
Miami Heat,Brooklyn Nets,22400396,True,72,2024-12-23,True,Miami Heat,0.8108,0.7222,0.037934375,0.031240625,0.6268,0.5276,0.0252,0.019571875
Cleveland Cavaliers,Utah Jazz,22400392,True,72,2024-12-23,True,Cleveland Cavaliers,1.0,0.9998,0.0624203125,0.0623953125,0.1189,0.0805,0.0033484375,0.0022828125
Philadelphia 76ers,San Antonio Spurs,22400394,True,72,2024-12-23,True,Philadelphia 76ers,0.5196,0.4232,0.019471875,0.0148359375,0.7313,0.6557,0.0320859375,0.0268296875
Denver Nuggets,Phoenix Suns,22400402,True,72,2024-12-23,True,Denver Nuggets,0.8779,0.8174,0.0449109375,0.039021875,0.7854,0.6942,0.036334375,0.0298953125
Oklahoma City Thunder,Washington Wizards,22400400,True,72,2024-12-23,True,Oklahoma City Thunder,0.9952,0.991,0.0608234375,0.059684375,0.0963,0.0605,0.002665625,0.00150625
Boston Celtics,Philadelphia 76ers,22400407,False,72,2024-12-25,True,Philadelphia 76ers,0.9992,0.9971,0.0620265625,0.061459375,0.5681,0.4715,0.0216953125,0.016803125
Dallas Mavericks,Minnesota Timberwolves,22400406,False,72,2024-12-25,True,Minnesota Timberwolves,0.969,0.9436,0.0553484375,0.051790625,0.7419,0.6498,0.0326703125,0.02673125
New York Knicks,San Antonio Spurs,22400405,True,72,2024-12-25,True,New York Knicks,0.9888,0.9807,0.0591203125,0.057203125,0.6903,0.5912,0.0292265625,0.0228796875
Golden State Warriors,Los Angeles Lakers,22400408,False,72,2024-12-25,True,Los Angeles Lakers,0.8182,0.747,0.0389125,0.033340625,0.8567,0.7875,0.042284375,0.036375
Phoenix Suns,Denver Nuggets,22400409,True,72,2024-12-25,True,Phoenix Suns,0.7441,0.6522,0.033234375,0.0268703125,0.9071,0.8472,0.0474328125,0.041934375
Portland Trail Blazers,Utah Jazz,22400417,True,72,2024-12-26,True,Portland Trail Blazers,0.1815,0.1232,0.00551875,0.0035125,0.1009,0.0637,0.0028125,0.0017421875
Atlanta Hawks,Chicago Bulls,22400413,True,72,2024-12-26,True,Atlanta Hawks,0.8735,0.8026,0.043025,0.036896875,0.725,0.617,0.03105625,0.0240671875
New Orleans Pelicans,Houston Rockets,22400416,False,72,2024-12-26,True,Houston Rockets,0.0196,0.0087,0.00045625,0.0001984375,0.9838,0.9703,0.0581078125,0.0556734375
