home,away,game_id,home_win,season_num,date,reg_season,winner,hpg,hpb,hcg,hcb,apg,apb,acg,acb
Boston Celtics,Brooklyn Nets,22000007,False,68,2020-12-25,True,Brooklyn Nets,0.7577,0.659,0.039365625,0.0327421875,0.7587,0.6699,0.0396421875,0.0333625
Los Angeles Lakers,Dallas Mavericks,22000008,True,68,2020-12-25,True,Los Angeles Lakers,0.6683,0.5859,0.0331453125,0.02808125,0.6639,0.5758,0.03309375,0.027453125
Miami Heat,New Orleans Pelicans,22000005,True,68,2020-12-25,True,Miami Heat,0.6718,0.5853,0.0333578125,0.0280234375,0.751,0.6701,0.0392171875,0.0337234375
Memphis Grizzlies,Atlanta Hawks,22000021,False,68,2020-12-26,True,Atlanta Hawks,0.6701,0.5863,0.0332046875,0.02805625,0.7458,0.6672,0.038559375,0.03349375
Washington Wizards,Orlando Magic,22000024,False,68,2020-12-26,True,Orlando Magic,0.66,0.5687,0.0325828125,0.0271875,0.748,0.6717,0.038728125,0.033515625
Chicago Bulls,Indiana Pacers,22000026,False,68,2020-12-26,True,Indiana Pacers,0.667,0.5754,0.0333,0.0274265625,0.7466,0.6679,0.0385359375,0.0330265625
Sacramento Kings,Phoenix Suns,22000030,True,68,2020-12-26,True,Sacramento Kings,0.7517,0.6732,0.0391375,0.0337234375,0.7503,0.6737,0.0393703125,0.03371875
San Antonio Spurs,Toronto Raptors,22000027,True,68,2020-12-26,True,San Antonio Spurs,0.7535,0.6784,0.039196875,0.0339578125,0.6667,0.5859,0.0331515625,0.0280421875
Detroit Pistons,Cleveland Cavaliers,22000023,False,68,2020-12-26,True,Cleveland Cavaliers,0.6652,0.5771,0.03311875,0.027671875,0.7485,0.6607,0.0390078125,0.03298125
Portland Trail Blazers,Houston Rockets,22000029,True,68,2020-12-26,True,Portland Trail Blazers,0.6743,0.5869,0.0336859375,0.028203125,0.7128,0.6282,0.0366578125,0.0310203125
Charlotte Hornets,Oklahoma City Thunder,22000022,False,68,2020-12-26,True,Oklahoma City Thunder,0.6587,0.583,0.0325921875,0.028059375,0.7064,0.6274,0.0361734375,0.0307984375
Utah Jazz,Minnesota Timberwolves,22000028,False,68,2020-12-26,True,Minnesota Timberwolves,0.748,0.6669,0.038621875,0.0333125,0.7506,0.6704,0.0387546875,0.0337421875
New York Knicks,Philadelphia 76ers,22000025,False,68,2020-12-26,True,Philadelphia 76ers,0.6786,0.5738,0.0339078125,0.02693125,0.7502,0.6654,0.0392125,0.033140625
Los Angeles Lakers,Minnesota Timberwolves,22000040,True,68,2020-12-27,True,Los Angeles Lakers,0.7113,0.6172,0.03615,0.029965625,0.7878,0.7103,0.0417796875,0.0358421875
Charlotte Hornets,Brooklyn Nets,22000032,True,68,2020-12-27,True,Charlotte Hornets,0.6247,0.535,0.030465625,0.0249890625,0.7862,0.712,0.04164375,0.0358828125
Cleveland Cavaliers,Philadelphia 76ers,22000035,True,68,2020-12-27,True,Cleveland Cavaliers,0.7906,0.7122,0.0416734375,0.0361140625,0.7948,0.704,0.0420796875,0.0357625
New Orleans Pelicans,San Antonio Spurs,22000034,True,68,2020-12-27,True,New Orleans Pelicans,0.7183,0.6263,0.0367515625,0.030340625,0.7793,0.7126,0.041334375,0.036496875
Chicago Bulls,Golden State Warriors,22000038,False,68,2020-12-27,True,Golden State Warriors,0.62,0.5395,0.030240625,0.025140625,0.6316,0.5423,0.0310203125,0.0252625
Washington Wizards,Orlando Magic,22000033,False,68,2020-12-27,True,Orlando Magic,0.6279,0.5404,0.03058125,0.0248859375,0.7887,0.7131,0.04165625,0.0363515625
Indiana Pacers,Boston Celtics,22000037,True,68,2020-12-27,True,Indiana Pacers,0.7846,0.713,0.0414375,0.036421875,0.7127,0.6343,0.036303125,0.030815625
New York Knicks,Milwaukee Bucks,22000036,True,68,2020-12-27,True,New York Knicks,0.6358,0.5386,0.0310203125,0.0248796875,0.7166,0.6268,0.036459375,0.0305171875
Sacramento Kings,Phoenix Suns,22000039,False,68,2020-12-27,True,Phoenix Suns,0.793,0.717,0.0418125,0.0367453125,0.7162,0.6182,0.0362359375,0.03018125
LA Clippers,Dallas Mavericks,22000031,False,68,2020-12-27,True,Dallas Mavericks,0.7866,0.7141,0.041671875,0.0363953125,0.6237,0.5254,0.030340625,0.0244515625
Atlanta Hawks,Detroit Pistons,22000041,True,68,2020-12-28,True,Atlanta Hawks,0.7909,0.7158,0.041928125,0.036334375,0.631,0.5416,0.03075625,0.025303125
Oklahoma City Thunder,Utah Jazz,22000043,False,68,2020-12-28,True,Utah Jazz,0.7508,0.6712,0.0391546875,0.0335703125,0.7047,0.6205,0.0357390625,0.0300484375
Denver Nuggets,Houston Rockets,22000044,True,68,2020-12-28,True,Denver Nuggets,0.6183,0.533,0.0300140625,0.025053125,0.6625,0.5667,0.0329875,0.0267640625
Los Angeles Lakers,Portland Trail Blazers,22000045,False,68,2020-12-28,True,Portland Trail Blazers,0.7444,0.665,0.0385484375,0.0330125,0.7017,0.6242,0.0355875,0.0304125
Brooklyn Nets,Memphis Grizzlies,22000042,False,68,2020-12-28,True,Memphis Grizzlies,0.7505,0.68,0.0390828125,0.0340375,0.6252,0.5414,0.030303125,0.0251640625
Sacramento Kings,Denver Nuggets,22000055,True,68,2020-12-29,True,Sacramento Kings,0.7467,0.6617,0.03865625,0.032784375,0.6592,0.5706,0.03258125,0.026996875
Phoenix Suns,New Orleans Pelicans,22000053,True,68,2020-12-29,True,Phoenix Suns,0.7507,0.6658,0.03895,0.03325625,0.7404,0.6578,0.0383640625,0.0327703125
LA Clippers,Minnesota Timberwolves,22000054,True,68,2020-12-29,True,LA Clippers,0.7487,0.6586,0.0387171875,0.032853125,0.7411,0.6651,0.03845625,0.0331125
Washington Wizards,Chicago Bulls,22000050,False,68,2020-12-29,True,Chicago Bulls,0.5887,0.4932,0.02831875,0.0223703125,0.5896,0.4902,0.028253125,0.02211875
Philadelphia 76ers,Toronto Raptors,22000049,True,68,2020-12-29,True,Philadelphia 76ers,0.7525,0.6761,0.038765625,0.0338125,0.6347,0.5407,0.03109375,0.02518125
Oklahoma City Thunder,Orlando Magic,22000052,False,68,2020-12-29,True,Orlando Magic,0.713,0.6131,0.0361734375,0.029934375,0.8259,0.7674,0.0444953125,0.040159375
Detroit Pistons,Golden State Warriors,22000047,False,68,2020-12-29,True,Golden State Warriors,0.5885,0.4963,0.027696875,0.0225296875,0.6694,0.5744,0.033209375,0.02733125
Miami Heat,Milwaukee Bucks,22000051,False,68,2020-12-29,True,Milwaukee Bucks,0.7245,0.6338,0.0368078125,0.030971875,0.6784,0.5949,0.03365625,0.0278609375
Indiana Pacers,Boston Celtics,22000048,False,68,2020-12-29,True,Boston Celtics,0.8278,0.7605,0.04449375,0.0396125,0.6838,0.5948,0.0342375,0.028175
Cleveland Cavaliers,New York Knicks,22000046,False,68,2020-12-29,True,New York Knicks,0.828,0.7525,0.0448453125,0.03900625,0.6803,0.5926,0.03378125,0.027921875
San Antonio Spurs,Los Angeles Lakers,22000060,False,68,2020-12-30,True,Los Angeles Lakers,0.7477,0.6598,0.0389515625,0.03260625,0.7139,0.6184,0.036171875,0.0299203125
Dallas Mavericks,Charlotte Hornets,22000059,False,68,2020-12-30,True,Charlotte Hornets,0.668,0.5817,0.033315625,0.0277234375,0.6742,0.5977,0.03368125,0.028309375
LA Clippers,Portland Trail Blazers,22000061,True,68,2020-12-30,True,LA Clippers,0.7858,0.7113,0.041540625,0.0361390625,0.7462,0.6744,0.0385328125,0.03340625
Boston Celtics,Memphis Grizzlies,22000056,True,68,2020-12-30,True,Boston Celtics,0.7084,0.6333,0.035796875,0.03091875,0.6683,0.5826,0.0331328125,0.0276890625
Brooklyn Nets,Atlanta Hawks,22000057,True,68,2020-12-30,True,Brooklyn Nets,0.7108,0.6352,0.0358765625,0.0308453125,0.8215,0.7539,0.0440734375,0.038975
Miami Heat,Milwaukee Bucks,22000058,True,68,2020-12-30,True,Miami Heat,0.6703,0.5854,0.0333109375,0.0275828125,0.7132,0.6407,0.03639375,0.031
Houston Rockets,Sacramento Kings,22000065,True,68,2020-12-31,True,Houston Rockets,0.6201,0.5326,0.0302640625,0.0248765625,0.7951,0.7103,0.0420890625,0.0362046875
Orlando Magic,Philadelphia 76ers,22000064,False,68,2020-12-31,True,Philadelphia 76ers,0.8508,0.7891,0.04674375,0.041740625,0.7904,0.7138,0.0418875,0.035990625
Utah Jazz,Phoenix Suns,22000068,False,68,2020-12-31,True,Phoenix Suns,0.7545,0.6735,0.0391125,0.0338375,0.7842,0.7125,0.0416578125,0.03631875
Toronto Raptors,New York Knicks,22000066,True,68,2020-12-31,True,Toronto Raptors,0.5757,0.479,0.0271359375,0.02155,0.7076,0.6285,0.0358765625,0.030759375
Washington Wizards,Chicago Bulls,22000063,False,68,2020-12-31,True,Chicago Bulls,0.538,0.4363,0.0248953125,0.019209375,0.6214,0.5414,0.0301296875,0.0248703125
Oklahoma City Thunder,New Orleans Pelicans,22000067,False,68,2020-12-31,True,New Orleans Pelicans,0.6655,0.5849,0.03354375,0.0279671875,0.706,0.6281,0.0360953125,0.0304109375
Indiana Pacers,Cleveland Cavaliers,22000062,True,68,2020-12-31,True,Indiana Pacers,0.7946,0.717,0.042084375,0.0363234375,0.7901,0.7147,0.0418578125,0.036025
Denver Nuggets,Phoenix Suns,22000076,False,68,2021-01-01,True,Phoenix Suns,0.6295,0.5313,0.03045,0.0245859375,0.8266,0.7469,0.0447359375,0.0389046875
San Antonio Spurs,Los Angeles Lakers,22000075,False,68,2021-01-01,True,Los Angeles Lakers,0.7026,0.6301,0.0356890625,0.0304640625,0.7603,0.67,0.0394984375,0.033475
Utah Jazz,LA Clippers,22000077,True,68,2021-01-01,True,Utah Jazz,0.715,0.6171,0.03635625,0.02965625,0.8299,0.7589,0.0448234375,0.039446875
Dallas Mavericks,Miami Heat,22000071,True,68,2021-01-01,True,Dallas Mavericks,0.6186,0.5294,0.0301265625,0.0248078125,0.7089,0.6351,0.035709375,0.030665625
Minnesota Timberwolves,Washington Wizards,22000074,False,68,2021-01-01,True,Washington Wizards,0.7108,0.6276,0.0361921875,0.03041875,0.4868,0.3933,0.02213125,0.016975
Milwaukee Bucks,Chicago Bulls,22000073,True,68,2021-01-01,True,Milwaukee Bucks,0.6673,0.5722,0.0332,0.027025,0.6768,0.581,0.03359375,0.027478125
Golden State Warriors,Portland Trail Blazers,22000078,False,68,2021-01-01,True,Portland Trail Blazers,0.7118,0.6239,0.036221875,0.0305125,0.7199,0.6248,0.0365265625,0.030371875
Charlotte Hornets,Memphis Grizzlies,22000069,False,68,2021-01-01,True,Memphis Grizzlies,0.7177,0.6266,0.036440625,0.030215625,0.6192,0.5276,0.0300609375,0.0246203125
Brooklyn Nets,Atlanta Hawks,22000072,False,68,2021-01-01,True,Atlanta Hawks,0.7573,0.6723,0.0391375,0.0336859375,0.7901,0.7135,0.0417546875,0.036178125
Detroit Pistons,Boston Celtics,22000070,True,68,2021-01-01,True,Detroit Pistons,0.5421,0.4321,0.025284375,0.019159375,0.7579,0.6763,0.039471875,0.0335515625
Houston Rockets,Sacramento Kings,22000079,True,68,2021-01-02,True,Houston Rockets,0.6583,0.5805,0.032734375,0.027565625,0.7527,0.6787,0.0389546875,0.033709375
Indiana Pacers,New York Knicks,22000080,False,68,2021-01-02,True,New York Knicks,0.8275,0.7613,0.04469375,0.0395515625,0.6753,0.5851,0.0333,0.0278875
New Orleans Pelicans,Toronto Raptors,22000084,True,68,2021-01-02,True,New Orleans Pelicans,0.7474,0.6825,0.0389234375,0.0337015625,0.6345,0.5262,0.0310015625,0.024559375
Philadelphia 76ers,Charlotte Hornets,22000082,True,68,2021-01-02,True,Philadelphia 76ers,0.8263,0.7589,0.044659375,0.0392671875,0.6855,0.5824,0.0344828125,0.0277640625
Atlanta Hawks,Cleveland Cavaliers,22000083,False,68,2021-01-02,True,Cleveland Cavaliers,0.8318,0.7657,0.045234375,0.0398640625,0.7518,0.6845,0.03919375,0.0341328125
Orlando Magic,Oklahoma City Thunder,22000081,False,68,2021-01-02,True,Oklahoma City Thunder,0.8212,0.7599,0.0443015625,0.0393484375,0.6061,0.5272,0.02893125,0.0242578125
Phoenix Suns,LA Clippers,22000091,False,68,2021-01-03,True,LA Clippers,0.8478,0.7792,0.046578125,0.041271875,0.7866,0.7158,0.0415125,0.0363359375
San Antonio Spurs,Utah Jazz,22000089,False,68,2021-01-03,True,Utah Jazz,0.6619,0.5754,0.032565625,0.027165625,0.7471,0.6606,0.038521875,0.0328171875
Brooklyn Nets,Washington Wizards,22000086,False,68,2021-01-03,True,Washington Wizards,0.7279,0.645,0.036915625,0.03125,0.5427,0.4494,0.02508125,0.0199046875
Minnesota Timberwolves,Denver Nuggets,22000088,False,68,2021-01-03,True,Denver Nuggets,0.6591,0.5707,0.0325328125,0.0269453125,0.5646,0.4733,0.0265375,0.021190625
Chicago Bulls,Dallas Mavericks,22000090,True,68,2021-01-03,True,Chicago Bulls,0.6444,0.543,0.0316140625,0.025009375,0.6607,0.58,0.032659375,0.026971875
Memphis Grizzlies,Los Angeles Lakers,22000087,False,68,2021-01-03,True,Los Angeles Lakers,0.6578,0.5745,0.0327296875,0.0271234375,0.7811,0.7151,0.040915625,0.0362328125
Golden State Warriors,Portland Trail Blazers,22000092,True,68,2021-01-03,True,Golden State Warriors,0.6689,0.5734,0.0331578125,0.0272078125,0.7529,0.6739,0.0393984375,0.033278125
Detroit Pistons,Boston Celtics,22000085,False,68,2021-01-03,True,Boston Celtics,0.5835,0.4936,0.0279265625,0.022384375,0.7196,0.6375,0.03670625,0.0309390625
Philadelphia 76ers,Charlotte Hornets,22000094,True,68,2021-01-04,True,Philadelphia 76ers,0.8631,0.7934,0.047609375,0.042059375,0.6369,0.5397,0.031015625,0.0252421875
Miami Heat,Oklahoma City Thunder,22000096,True,68,2021-01-04,True,Miami Heat,0.6768,0.5901,0.0338421875,0.027878125,0.6645,0.5862,0.0332484375,0.0278421875
Houston Rockets,Dallas Mavericks,22000098,False,68,2021-01-04,True,Dallas Mavericks,0.7079,0.622,0.0357625,0.0302078125,0.6196,0.5246,0.0299625,0.023971875
Toronto Raptors,Boston Celtics,22000097,False,68,2021-01-04,True,Boston Celtics,0.5862,0.4914,0.0280296875,0.022321875,0.7624,0.6777,0.039665625,0.0335296875
Golden State Warriors,Sacramento Kings,22000101,True,68,2021-01-04,True,Golden State Warriors,0.7067,0.6167,0.0360171875,0.029840625,0.7143,0.625,0.0364625,0.0300640625
Orlando Magic,Cleveland Cavaliers,22000093,True,68,2021-01-04,True,Orlando Magic,0.7969,0.7177,0.0420484375,0.0362140625,0.7956,0.7275,0.0422546875,0.036859375
New Orleans Pelicans,Indiana Pacers,22000100,False,68,2021-01-04,True,Indiana Pacers,0.7776,0.7115,0.041265625,0.0359375,0.7987,0.7201,0.0423078125,0.0364359375
Atlanta Hawks,New York Knicks,22000095,False,68,2021-01-04,True,New York Knicks,0.7941,0.7204,0.0416984375,0.0362859375,0.721,0.6201,0.03666875,0.0298546875
Milwaukee Bucks,Detroit Pistons,22000099,True,68,2021-01-04,True,Milwaukee Bucks,0.7183,0.6352,0.0363171875,0.0304984375,0.535,0.4317,0.0246484375,0.01914375
Memphis Grizzlies,Los Angeles Lakers,22000103,False,68,2021-01-05,True,Los Angeles Lakers,0.6215,0.5394,0.030115625,0.02519375,0.8242,0.7571,0.0445578125,0.0392109375
LA Clippers,San Antonio Spurs,22000105,False,68,2021-01-05,True,San Antonio Spurs,0.8279,0.753,0.0447265625,0.03906875,0.6287,0.5283,0.0304890625,0.0245484375
Brooklyn Nets,Utah Jazz,22000102,True,68,2021-01-05,True,Brooklyn Nets,0.6715,0.5939,0.033125,0.028121875,0.797,0.7195,0.0421453125,0.036909375
Portland Trail Blazers,Chicago Bulls,22000106,False,68,2021-01-05,True,Chicago Bulls,0.7138,0.6326,0.0363265625,0.0309046875,0.663,0.5886,0.032828125,0.027828125
Denver Nuggets,Minnesota Timberwolves,22000104,True,68,2021-01-05,True,Denver Nuggets,0.6358,0.5343,0.0309109375,0.02476875,0.628,0.5428,0.0307171875,0.02519375
Indiana Pacers,Houston Rockets,22000107,True,68,2021-01-06,True,Indiana Pacers,0.8212,0.7589,0.043896875,0.03904375,0.6695,0.5891,0.0332140625,0.02826875
Philadelphia 76ers,Washington Wizards,22000109,True,68,2021-01-06,True,Philadelphia 76ers,0.8781,0.815,0.0486546875,0.0440046875,0.5704,0.4748,0.02669375,0.021009375
Phoenix Suns,Toronto Raptors,22000115,True,68,2021-01-06,True,Phoenix Suns,0.8355,0.7722,0.0455265625,0.0400546875,0.5144,0.4459,0.0235109375,0.0195359375
Golden State Warriors,LA Clippers,22000116,False,68,2021-01-06,True,LA Clippers,0.7598,0.6749,0.0394109375,0.03355625,0.8002,0.7204,0.0424546875,0.0364828125
Orlando Magic,Cleveland Cavaliers,22000108,True,68,2021-01-06,True,Orlando Magic,0.829,0.7541,0.044140625,0.038725,0.7606,0.6604,0.03910625,0.0323796875
New Orleans Pelicans,Oklahoma City Thunder,22000114,False,68,2021-01-06,True,Oklahoma City Thunder,0.7663,0.6787,0.0399703125,0.033634375,0.6373,0.5372,0.031015625,0.0248390625
New York Knicks,Utah Jazz,22000112,True,68,2021-01-06,True,New York Knicks,0.7568,0.6749,0.03864375,0.033115625,0.7589,0.6903,0.0396125,0.0342453125
Atlanta Hawks,Charlotte Hornets,22000110,False,68,2021-01-06,True,Charlotte Hornets,0.7532,0.6639,0.038746875,0.0326546875,0.572,0.4825,0.026753125,0.02155625
Sacramento Kings,Chicago Bulls,22000117,True,68,2021-01-06,True,Sacramento Kings,0.6771,0.5977,0.0336265625,0.028465625,0.7135,0.624,0.036109375,0.0299109375
Milwaukee Bucks,Detroit Pistons,22000113,True,68,2021-01-06,True,Milwaukee Bucks,0.7549,0.6689,0.0387890625,0.03315625,0.4852,0.3827,0.0214609375,0.0164359375
Miami Heat,Boston Celtics,22000111,False,68,2021-01-06,True,Boston Celtics,0.7082,0.6279,0.0354765625,0.030465625,0.7939,0.7163,0.0413640625,0.0360796875
Brooklyn Nets,Philadelphia 76ers,22000118,True,68,2021-01-07,True,Brooklyn Nets,0.7161,0.6333,0.0358484375,0.03025625,0.9041,0.8545,0.0509890625,0.0467421875
Portland Trail Blazers,Minnesota Timberwolves,22000122,True,68,2021-01-07,True,Portland Trail Blazers,0.6724,0.583,0.033659375,0.027603125,0.5832,0.4918,0.02775,0.0223625
Denver Nuggets,Dallas Mavericks,22000120,False,68,2021-01-07,True,Dallas Mavericks,0.6808,0.5852,0.0338515625,0.0277,0.6828,0.5852,0.033825,0.0279765625
Los Angeles Lakers,San Antonio Spurs,22000121,False,68,2021-01-07,True,San Antonio Spurs,0.8652,0.8056,0.0476546875,0.0429265625,0.6789,0.591,0.033684375,0.0279375
Memphis Grizzlies,Cleveland Cavaliers,22000119,False,68,2021-01-07,True,Cleveland Cavaliers,0.5805,0.4881,0.027528125,0.0219890625,0.7126,0.6257,0.0357625,0.029996875
Milwaukee Bucks,Utah Jazz,22000129,False,68,2021-01-08,True,Utah Jazz,0.7873,0.7114,0.041203125,0.0358078125,0.7136,0.6369,0.0364578125,0.0311375
Memphis Grizzlies,Brooklyn Nets,22000128,True,68,2021-01-08,True,Memphis Grizzlies,0.5382,0.4375,0.025128125,0.019075,0.757,0.6744,0.038671875,0.0330328125
Boston Celtics,Washington Wizards,22000124,True,68,2021-01-08,True,Boston Celtics,0.8307,0.7584,0.044571875,0.038971875,0.5233,0.4312,0.0237109375,0.018571875
Los Angeles Lakers,Chicago Bulls,22000131,True,68,2021-01-08,True,Los Angeles Lakers,0.8337,0.7552,0.0450578125,0.039365625,0.6695,0.5802,0.032703125,0.02705625
Houston Rockets,Orlando Magic,22000127,True,68,2021-01-08,True,Houston Rockets,0.6235,0.5237,0.0302890625,0.0242140625,0.86,0.796,0.046728125,0.0419125
Golden State Warriors,LA Clippers,22000130,True,68,2021-01-08,True,Golden State Warriors,0.7146,0.6317,0.036434375,0.0304203125,0.8292,0.7628,0.044496875,0.0394640625
New Orleans Pelicans,Charlotte Hornets,22000126,False,68,2021-01-08,True,Charlotte Hornets,0.7172,0.6282,0.0362890625,0.030215625,0.6432,0.5401,0.03100625,0.024990625
Detroit Pistons,Phoenix Suns,22000123,True,68,2021-01-08,True,Detroit Pistons,0.4306,0.3523,0.0186546875,0.0146140625,0.8483,0.7986,0.0466625,0.0422765625
New York Knicks,Oklahoma City Thunder,22000125,False,68,2021-01-08,True,Oklahoma City Thunder,0.7942,0.7189,0.04175,0.0359796875,0.6731,0.585,0.0334484375,0.027871875
Sacramento Kings,Toronto Raptors,22000132,False,68,2021-01-08,True,Toronto Raptors,0.713,0.6352,0.035990625,0.03090625,0.4827,0.3895,0.0217,0.0167953125
Minnesota Timberwolves,San Antonio Spurs,22000138,False,68,2021-01-09,True,San Antonio Spurs,0.5279,0.4356,0.024403125,0.0194,0.7208,0.628,0.0366,0.0304359375
Indiana Pacers,Phoenix Suns,22000135,False,68,2021-01-09,True,Phoenix Suns,0.8542,0.7971,0.046953125,0.0420140625,0.8265,0.759,0.0447671875,0.0392125
Dallas Mavericks,Orlando Magic,22000139,True,68,2021-01-09,True,Dallas Mavericks,0.718,0.634,0.0364921875,0.030915625,0.8282,0.7607,0.0444578125,0.039284375
Charlotte Hornets,Atlanta Hawks,22000134,True,68,2021-01-09,True,Charlotte Hornets,0.6791,0.585,0.0336546875,0.0275484375,0.7289,0.6278,0.036909375,0.03018125
Sacramento Kings,Portland Trail Blazers,22000140,False,68,2021-01-09,True,Portland Trail Blazers,0.6687,0.5788,0.0332109375,0.0271390625,0.7207,0.6256,0.036515625,0.030371875
Philadelphia 76ers,Denver Nuggets,22000133,False,68,2021-01-09,True,Denver Nuggets,0.887,0.8318,0.0494140625,0.0450125,0.6177,0.5323,0.0297328125,0.0246703125
Washington Wizards,Miami Heat,22000136,False,68,2021-01-09,True,Miami Heat,0.4981,0.3869,0.0223828125,0.016375,0.6817,0.5956,0.03374375,0.028175
Milwaukee Bucks,Cleveland Cavaliers,22000137,True,68,2021-01-09,True,Milwaukee Bucks,0.7665,0.6793,0.0398765625,0.0335296875,0.769,0.6833,0.0399609375,0.033978125
New York Knicks,Denver Nuggets,22000144,False,68,2021-01-10,True,Denver Nuggets,0.7627,0.6824,0.0392046875,0.0337921875,0.6634,0.581,0.032571875,0.0275234375
Brooklyn Nets,Oklahoma City Thunder,22000143,False,68,2021-01-10,True,Oklahoma City Thunder,0.7276,0.6508,0.036753125,0.0315046875,0.7014,0.6277,0.0354234375,0.0305046875
Golden State Warriors,Toronto Raptors,22000148,True,68,2021-01-10,True,Golden State Warriors,0.7517,0.6682,0.038959375,0.032871875,0.549,0.4433,0.025434375,0.019390625
LA Clippers,Chicago Bulls,22000142,True,68,2021-01-10,True,LA Clippers,0.7792,0.7023,0.0409234375,0.035315625,0.6498,0.5553,0.031475,0.0257140625
Minnesota Timberwolves,San Antonio Spurs,22000147,True,68,2021-01-10,True,Minnesota Timberwolves,0.4486,0.3636,0.0201109375,0.01543125,0.7416,0.6567,0.0383140625,0.0322453125
Houston Rockets,Los Angeles Lakers,22000146,False,68,2021-01-10,True,Los Angeles Lakers,0.6472,0.562,0.0319015625,0.0264515625,0.8468,0.7841,0.0463078125,0.041353125
Detroit Pistons,Utah Jazz,22000141,False,68,2021-01-10,True,Utah Jazz,0.505,0.3983,0.0227421875,0.0170390625,0.7376,0.6616,0.038015625,0.0325265625
Cleveland Cavaliers,Memphis Grizzlies,22000150,False,68,2021-01-11,True,Memphis Grizzlies,0.7379,0.6581,0.037403125,0.0315359375,0.5479,0.4542,0.0253609375,0.0201640625
Washington Wizards,Phoenix Suns,22000152,True,68,2021-01-11,True,Washington Wizards,0.4594,0.3585,0.0202953125,0.0149953125,0.8474,0.7825,0.04616875,0.0409359375
Orlando Magic,Milwaukee Bucks,22000151,False,68,2021-01-11,True,Milwaukee Bucks,0.8148,0.7357,0.043353125,0.037478125,0.8183,0.7428,0.0438078125,0.0378953125
Charlotte Hornets,New York Knicks,22000149,True,68,2021-01-11,True,Charlotte Hornets,0.7466,0.6464,0.0381296875,0.0314671875,0.7463,0.6515,0.038115625,0.0320421875
Atlanta Hawks,Philadelphia 76ers,22000153,True,68,2021-01-11,True,Atlanta Hawks,0.7078,0.6044,0.035225,0.0288890625,0.8763,0.8224,0.04846875,0.043878125
Portland Trail Blazers,Toronto Raptors,22000155,True,68,2021-01-11,True,Portland Trail Blazers,0.73,0.6525,0.0375265625,0.032196875,0.5045,0.4058,0.0229796875,0.0172984375
Sacramento Kings,Indiana Pacers,22000156,True,68,2021-01-11,True,Sacramento Kings,0.598,0.5016,0.0284453125,0.022740625,0.845,0.7831,0.046125,0.04113125
